adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Financial Risk Flag,Risk Category
0001587523-24-000017,1587523,KNOWLES CORP,US,IL,ITASCA,2024-02-21 16:45:00.0,10-K,20231231.0,2023.0,FY,41400000.0,135300000.0,,,12200000.0,,150400000.0,764700000.0,1600000.0,-62400000.0,351100000.0,-2.41025641025641,0.4283679863286813,0.48563125605424606,3.2681159420289854,-6.626602564102564,0.19667843598796914,2.1780119624038736,True,High Risk
0001587732-24-000013,1587732,"ONE GAS, INC.",US,OK,TULSA,2024-02-22 16:36:00.0,10-K,20231231.0,2023.0,FY,360493000.0,,,,3521000.0,-1535657000.0,231232000.0,5769000.0,1100000.0,651863000.0,7770994000.0,0.3547248424899097,0.029755781564108786,0.03120328841464295,,10.921207370260316,40.081816605997574,0.0007423760718384289,True,High Risk
0001588978-24-000006,1588978,PROCEPT BIOROBOTICS CORP,US,CA,SAN JOSE,2024-02-28 16:31:00.0,10-K,20231231.0,2023.0,FY,13499000.0,15272000.0,,,300000.0,-57334000.0,-59853000.0,,783000.0,280752000.0,404717000.0,-0.21318815182082407,-0.14788852457396157,-0.15299142677484165,1.1313430624490703,0.44154627571664673,,,True,High Risk
0001589526-24-000026,1589526,BLUE BIRD CORP,US,GA,MACON,2024-02-07 16:34:00.0,10-Q,20231231.0,2024.0,Q1,137140000.0,12574000.0,,,,217000.0,-11294000.0,,,-31884000.0,417766000.0,0.3542215531300966,-0.027034272774711203,-0.040245736318088844,0.09168732681930873,-14.102684732154058,,,True,High Risk
0001590364-24-000003,1590364,FTAI AVIATION LTD.,US,NY,NEW YORK,2024-02-26 06:02:00.0,10-K,20231231.0,2023.0,FY,,,,,0.0,-20657000.0,,167623000.0,1638000.0,,2964685000.0,,,,,,,0.056539902215581084,True,High Risk
0001590584-24-000038,1590584,CIVEO CORP,US,TX,HOUSTON,2024-02-29 14:50:00.0,10-K,20231231.0,2023.0,FY,51087000.0,119755000.0,40523000.0,1624512000.0,6000000.0,91773000.0,3997000.0,,11800000.0,320171000.0,726640000.0,0.012483953887141559,0.005500660574699989,0.0059166342241097295,2.3441384305204847,1.2695372160501732,,,True,High Risk
0001590714-24-000054,1590714,ELEMENT SOLUTIONS INC,US,FL,FORT LAUDERDALE,2024-02-21 16:17:00.0,10-K,20231231.0,2023.0,FY,140600000.0,461800000.0,,,124000000.0,,,,100000.0,2332500000.0,4903700000.0,,,,3.2844950213371265,1.1023365487674168,,,True,High Risk
0001590750-24-000007,1590750,"VIRIDIAN THERAPEUTICS, INC.DE",US,MA,WALTHAM,2024-02-27 16:34:00.0,10-K,20231231.0,2023.0,FY,2239000.0,,18827000.0,,,-93838000.0,-237734000.0,,12467000.0,0.0,490424000.0,,-0.4847519697241571,-0.4869752245562645,,,,,True,High Risk
0001590895-24-000051,1590895,"CAESARS ENTERTAINMENT, INC.",US,NV,RENO,2024-02-20 17:04:00.0,10-K,20231231.0,2023.0,FY,0.0,274000000.0,,6953000000.0,144000000.0,-329000000.0,-899000000.0,,104000000.0,3713000000.0,15291000000.0,-0.24212227309453271,-0.058792753907527306,-0.058792753907527306,,3.118233234581201,,,True,High Risk
0001591698-24-000014,1591698,PAYLOCITY HOLDING CORP,US,IL,SCHAUMBURG,2024-02-09 10:02:00.0,10-Q,20231231.0,2024.0,Q2,6153000.0,25085000.0,143287000.0,,5541000.0,137212000.0,45952000.0,326361000.0,5232000.0,501207000.0,4492720000.0,0.09168267801527114,0.010228102352249862,0.010242129449978123,4.076873070047132,7.963801383460327,0.14080113739080344,0.07264218558022757,True,High Risk
0001592000-24-000004,1592000,"ENLINK MIDSTREAM, LLC",US,TX,DALLAS,2024-02-21 16:02:00.0,10-K,20231231.0,2023.0,FY,300000.0,89200000.0,229600000.0,,128500000.0,857300000.0,361300000.0,1021700000.0,24700000.0,,8328600000.0,,0.04338064020363566,0.04338220285052172,297.3333333333333,,0.35362630909268866,0.1226736786494729,True,High Risk
0001592386-24-000026,1592386,"VIRTU FINANCIAL, INC.",US,NY,NEW YORK,2024-02-16 16:30:00.0,10-K,20231231.0,2023.0,FY,,,,,69668000.0,491777000.0,476878000.0,3308000.0,42500000.0,1202727000.0,59713000.0,0.39649729323445804,7.9861671662787,,,-0.9503519917653799,144.1590084643289,0.05539832197343962,True,High Risk
0001594805-24-000007,1594805,SHOPIFY INC.,CA,ON,OTTAWA,2024-02-13 07:09:00.0,40-F,20231231.0,2023.0,FY,,,,,38000000.0,944000000.0,-3460000000.0,,63000000.0,9066000000.0,10757000000.0,-0.3816457092433267,-0.32165101794180534,,,0.18652106772556806,,,True,High Risk
0001595974-24-000014,1595974,"MAGNITE, INC.",US,NY,NEW YORK,2024-02-28 16:48:00.0,10-K,20231231.0,2023.0,FY,,1176276000.0,,,34700000.0,126589000.0,65000.0,,792000.0,-2076000.0,2712213000.0,-0.0313102119460501,2.3965669362988822e-05,,,-1307.4609826589594,,,True,High Risk
0001596532-24-000043,1596532,"ARISTA NETWORKS, INC.",US,CA,SANTA CLARA,2024-02-12 18:02:00.0,10-K,20231231.0,2023.0,FY,232572000.0,1024569000.0,407302000.0,,23457000.0,492813000.0,2087321000.0,,230934000.0,31000.0,6775410000.0,67332.93548387097,0.30807301698347406,0.3190237936504006,4.405384139105309,218560.61290322582,,,True,High Risk
0001596783-24-000020,1596783,"CATALENT, INC.",US,NJ,SOMERSET,2024-02-14 14:24:00.0,10-Q,20231231.0,2024.0,Q2,407000000.0,1002000000.0,,4742000000.0,33000000.0,122000000.0,-965000000.0,651000000.0,10000000.0,4795000000.0,4517000000.0,-0.20125130344108447,-0.2136373699357981,-0.23479318734793186,2.461916461916462,-0.057977059436913454,-1.4823348694316436,0.1441222050033208,True,High Risk
0001596993-24-000010,1596993,DORIAN LPG LTD.,US,CT,STAMFORD,2024-01-31 17:40:00.0,10-Q,20231231.0,2024.0,Q3,10807376.0,2782267.0,4170170.0,,,126043605.0,51263710.0,419325872.0,,923309215.0,1708913529.0,0.055521713817185285,0.02999783729841371,0.03018875463670733,0.25744149181077813,0.8508572223011984,0.12225267607623314,0.24537571087366586,True,High Risk
0001597033-24-000020,1597033,SABRE CORP,US,TX,SOUTHLAKE,2024-02-15 08:12:00.0,10-K,20231231.0,2023.0,FY,231767000.0,343436000.0,,,40000000.0,,-435448000.0,,120892000.0,,4962875000.0,,-0.08774107750044077,-0.0920393277853729,1.4818157891330517,,,,True,High Risk
0001597672-24-000006,1597672,RAYONIER ADVANCED MATERIALS INC.,US,FL,JACKSONVILLE,2024-02-29 16:07:00.0,10-K,20231231.0,2023.0,FY,163962000.0,197457000.0,,,7000000.0,68813000.0,-101835000.0,,9650000.0,-19537000.0,43811000.0,5.21241746429851,-2.3244162424961767,0.8475584889014657,1.20428513923958,-3.2424630188872396,,,True,High Risk
0001599298-24-000031,1599298,SUMMIT THERAPEUTICS INC.,US,CA,MENLO PARK,2024-02-20 07:33:00.0,10-K,20231231.0,2023.0,FY,355000.0,349000.0,3619000.0,,0.0,-76760000.0,-78782000.0,,184000.0,-2448000.0,202949000.0,32.18218954248366,-0.3881861945611952,-0.3888664027562514,0.9830985915492958,-83.90400326797386,,,True,High Risk
0001599901-24-000025,1599901,"AVIDITY BIOSCIENCES, INC.",US,CA,SAN DIEGO,2024-02-28 16:18:00.0,10-K,20231231.0,2023.0,FY,4637000.0,1105000.0,,939310000.0,,-136268000.0,-212220000.0,,17056000.0,306223000.0,638800000.0,-0.693024364597042,-0.33221665623043206,-0.3346458244962257,0.23830062540435626,1.0860614650107927,,,True,High Risk
0001599916-24-000049,1882781,"C2 BLOCKCHAIN,INC.",US,FL,MIAMI,2024-02-02 15:19:00.0,10-Q,20231231.0,2024.0,Q2,,,,,,-7288.0,-2419.0,,,-44674.0,90.0,0.05414782647625017,-26.877777777777776,,,-1.002014594618794,,,True,High Risk
0001600033-24-000008,1600033,"E.L.F. BEAUTY, INC.",US,CA,OAKLAND,2024-02-07 16:04:00.0,10-Q,20231231.0,2024.0,Q3,32049000.0,121061000.0,129628000.0,823021000.0,6100000.0,69001000.0,45284000.0,,89000.0,614224000.0,555925000.0,0.07372554638047357,0.08145703107433556,0.08644030266704335,3.7773721488970016,-0.09491488447211441,,,True,High Risk
0001600620-24-000012,1600620,AURINIA PHARMACEUTICALS INC.,CA,AB,EDMONTON,2024-02-15 06:16:00.0,10-K,20231231.0,2023.0,FY,,,,120788000.0,2100000.0,-79529000.0,-11492000.0,,28438000.0,-575156000.0,548062000.0,0.019980666114932297,-0.02096843057902208,,,-1.9528927803934932,,,True,High Risk
0001600641-24-000022,1600641,"1STDIBS.COM, INC.",US,NY,NEW YORK,2024-02-29 16:10:00.0,10-K,20231231.0,2023.0,FY,2905000.0,972000.0,10883000.0,,,-4401000.0,-22538000.0,,11214000.0,134288000.0,180815000.0,-0.1678333134755153,-0.12464673837900617,-0.12668203024000899,0.33459552495697076,0.34647176218277137,,,True,High Risk
0001601712-24-000047,1601712,SYNCHRONY FINANCIAL,US,CT,STAMFORD,2024-02-08 16:07:00.0,10-K,20231231.0,2023.0,FY,,,,,252000000.0,1705000000.0,2238000000.0,,,12873000000.0,18076000000.0,0.17385224889303194,0.1238105775614074,,,0.4041792899867941,,,True,High Risk
0001601830-24-000019,1601830,"RECURSION PHARMACEUTICALS, INC.",US,UT,SALT LAKE CITY,2024-02-29 08:25:00.0,10-K,20231231.0,2023.0,FY,4586000.0,,32904000.0,,304000.0,-287780000.0,-186479000.0,,8989000.0,463436000.0,653699000.0,-0.4023835006343918,-0.2852673784111648,-0.2872827997590558,,0.4105485978646458,,,True,High Risk
0001602065-24-000010,1602065,"VIPER ENERGY, INC.",US,TX,MIDLAND,2024-02-22 16:03:00.0,10-K,20231231.0,2023.0,FY,1330000.0,6260000.0,19600000.0,0.0,,699796000.0,32340000.0,504917000.0,,690659000.0,2920373000.0,0.046824844098172905,0.011073927885239317,0.011078973485488223,4.706766917293233,3.228386222433936,0.06405013101163161,0.17289469530090848,True,High Risk
0001603145-24-000005,1603145,"NEXTERA ENERGY PARTNERS, LP",US,FL,JUNO BEACH,2024-02-20 21:45:00.0,10-K,20231231.0,2023.0,FY,87000000.0,20000000.0,,,117000000.0,776000000.0,200000000.0,40000000.0,,,16448000000.0,,0.012159533073929961,0.01222419167532547,0.22988505747126436,,5.0,0.0024319066147859923,True,High Risk
0001603756-24-000036,1603756,"AXONICS, INC.",US,CA,IRVINE,2024-02-28 20:37:00.0,10-K,20231231.0,2023.0,FY,18452000.0,44817000.0,10527000.0,,9383000.0,3191000.0,-80067000.0,,17319000.0,570139000.0,659353000.0,-0.14043417482403414,-0.12143267718505868,-0.12492881115804157,2.4288424019076524,0.15647763089351896,,,True,High Risk
0001603923-24-000043,1603923,WEATHERFORD INTERNATIONAL PLC,US,TX,HOUSTON,2024-02-07 16:31:00.0,10-K,20231231.0,2023.0,FY,460000000.0,989000000.0,,31000000.0,156000000.0,322000000.0,26000000.0,,25000000.0,535000000.0,729000000.0,0.048598130841121495,0.03566529492455418,0.09665427509293681,2.15,0.36261682242990656,,,True,High Risk
0001604028-24-000005,1604028,"ADVANCED DRAINAGE SYSTEMS, INC.",US,OH,HILLIARD,2024-02-08 16:09:00.0,10-Q,20231231.0,2023.0,Q3,207902000.0,,,1134864000.0,41360000.0,660438000.0,82040000.0,,6179000.0,824147000.0,2901125000.0,0.09954534809930753,0.028278684992890688,0.030461643911402807,,2.52015477821311,,,True,High Risk
0001604665-24-000010,1604665,WESTLAKE CHEMICAL PARTNERS LP,US,TX,HOUSTON,2024-02-28 15:26:00.0,10-K,20231231.0,2023.0,FY,15317000.0,90965000.0,24980000.0,,,463736000.0,54283000.0,1214858000.0,349000.0,,1316842000.0,,0.041222105613277826,0.041707228059391865,5.9388261408892085,,0.044682588417741004,0.9225541105159161,True,High Risk
0001604778-24-000018,1604778,"QORVO, INC.",US,NC,GREENSBORO,2024-02-01 16:07:00.0,10-Q,20231231.0,2024.0,Q3,282954000.0,483810000.0,327485000.0,,99283000.0,630845000.0,0.0,108898000.0,,3638347000.0,6699388000.0,0.0,0.0,0.0,1.7098538985135392,0.8413273940061242,0.0,0.016254917613370057,False,Low Risk
0001606268-24-000008,1606268,"VIA RENEWABLES, INC.",US,TX,HOUSTON,2024-02-29 11:56:00.0,10-K,20231231.0,2023.0,FY,265000.0,4683000.0,15094000.0,,400000.0,16207000.0,3733000.0,-4243000.0,100000.0,42570000.0,1802649000.0,0.08769086210946676,0.0020708413007745822,0.002071145771378352,17.671698113207547,41.345525017618044,-0.8798020268677822,-0.0023537582746280612,True,High Risk
0001606498-24-000018,1606498,"AVANOS MEDICAL, INC.",US,GA,ALPHARETTA,2024-02-20 18:33:00.0,10-K,20231231.0,2023.0,FY,56300000.0,,97800000.0,,24300000.0,87300000.0,-61800000.0,,200000.0,-36100000.0,1692400000.0,1.7119113573407203,-0.03651619002599858,-0.0377727522767557,,-47.880886426592795,,,True,High Risk
0001606757-24-000008,1606757,"KIMBALL ELECTRONICS, INC.",US,IN,JASPER,2024-02-06 17:02:00.0,10-Q,20231231.0,2024.0,Q2,322274000.0,,72515000.0,,1700000.0,-71921000.0,8290000.0,,,-11046000.0,1259719000.0,-0.750497917798298,0.006580832709516963,0.008843185466880723,,-115.04300199167119,,,True,High Risk
0001607062-24-000057,1751707,UNITED EXPRESS INC.,US,NV,LAS VEGAS,2024-02-12 09:58:00.0,10-Q,20231231.0,2024.0,Q2,0.0,,,,,125338.0,-1988662.0,163635.0,,-67075.0,13125947.0,29.648333954528514,-0.15150617323077717,-0.15150617323077717,,-196.69060007454343,-12.153035719742109,0.012466529081673117,True,High Risk
0001607062-24-000061,1683131,FORZA INNOVATIONS INC,US,CA,SAN DIEGO,2024-02-12 21:27:00.0,10-Q,20230930.0,2024.0,Q1,,,287803.0,,,-244807.0,-648101.0,32233.0,,1421744.0,88391.0,-0.4558492949504271,-7.332205767555521,,,-0.9378291731844833,-20.106753947817452,0.36466382323992264,True,High Risk
0001607062-24-000076,773318,VERITEC INC,US,MN,WEST ST PAUL,2024-02-20 07:02:00.0,10-Q,20231231.0,2024.0,Q2,300000.0,,60000.0,,,-301000.0,-541000.0,107000.0,,400000.0,,-1.3525,,,,,-5.05607476635514,,True,High Risk
0001607939-24-000037,1607939,"UDEMY, INC.",US,CA,SAN FRANCISCO,2024-02-26 16:07:00.0,10-K,20231231.0,2023.0,FY,2506000.0,400000.0,13773000.0,,4100000.0,-2005000.0,-107294000.0,,5360000.0,0.0,741196000.0,,-0.144757931775131,-0.1452490219171777,0.1596169193934557,,,,True,High Risk
0001609253-24-000043,1609253,CALIFORNIA RESOURCES CORP,US,CA,LONG BEACH,2024-02-28 16:31:00.0,10-K,20231231.0,2023.0,FY,345000000.0,216000000.0,298000000.0,1305000000.0,,660000000.0,0.0,1887000000.0,0.0,,4589000000.0,,0.0,0.0,0.6260869565217392,,0.0,0.4112006973196775,True,High Risk
0001609550-24-000016,1609550,"INSPIRE MEDICAL SYSTEMS, INC.",US,MN,GOLDEN VALLEY,2024-02-09 16:02:00.0,10-K,20231231.0,2023.0,FY,,89884000.0,39266000.0,,,11569000.0,-42042000.0,,,-345423000.0,676811000.0,0.12171164051033082,-0.0621177847286761,,,-2.959368658137993,,,True,High Risk
0001609711-24-000022,1609711,GODADDY INC.,US,AZ,TEMPE,2024-02-29 16:51:00.0,10-K,20231231.0,2023.0,FY,130900000.0,60100000.0,356700000.0,,104900000.0,829300000.0,242300000.0,,110000000.0,62200000.0,6973500000.0,3.895498392282958,0.03474582347458235,0.03541051647034753,0.45912910618792974,111.11414790996784,,,True,High Risk
0001609804-24-000008,1609804,ORION S.A.,US,TX,SPRING,2024-02-14 19:25:00.0,10-K,20231231.0,2023.0,FY,184100000.0,900000.0,41700000.0,,6600000.0,81000000.0,106200000.0,,5200000.0,85300000.0,1888700000.0,1.2450175849941383,0.056229152326997406,0.06230200633579725,0.004888647474198805,21.14185228604924,,,True,High Risk
0001611547-24-000012,1611547,URBAN EDGE PROPERTIES,US,NJ,PARAMUS,2024-02-14 07:01:00.0,10-K,20231231.0,2023.0,FY,,,,,8600000.0,139618000.0,46170000.0,397938000.0,461000.0,,2977432000.0,,0.015506651369367965,,,,0.11602309907573542,0.13365141504491118,True,High Risk
0001616000-24-000023,1616000,"XENIA HOTELS & RESORTS, INC.",US,FL,ORLANDO,2024-02-27 16:27:00.0,10-K,20231231.0,2023.0,FY,,,,,8000.0,40763000.0,-143517000.0,,12500000.0,1290992000.0,2902227000.0,-0.1111680010410599,-0.049450646003913544,,,1.2480596316630932,,,True,High Risk
0001616318-24-000016,1616318,VISTA OUTDOOR INC.,US,MN,ANOKA,2024-02-01 17:04:00.0,10-Q,20231231.0,2024.0,Q3,136556000.0,,,1711155000.0,37826000.0,307516000.0,,,,566000.0,2798882000.0,,,,,4944.021201413428,,,True,High Risk
0001616707-24-000014,1616707,WAYFAIR INC.,US,MA,BOSTON,2024-02-22 16:06:00.0,10-K,20231231.0,2023.0,FY,1234000000.0,272000000.0,,,1000000.0,410000000.0,-1331000000.0,,10000000.0,-631000000.0,1243000000.0,2.109350237717908,-1.0707964601769913,-147.88888888888889,0.22042139384116693,-2.969889064976228,,,True,High Risk
0001616862-24-000015,1616862,AXALTA COATING SYSTEMS LTD.,US,PA,PHILADELPHIA,2024-02-15 10:49:00.0,10-K,20231231.0,2023.0,FY,733500000.0,909300000.0,,1568900000.0,121400000.0,575300000.0,267400000.0,4884400000.0,14900000.0,1727300000.0,7272100000.0,0.15480808197765297,0.03677067147041432,0.040895604563668066,1.239672801635992,3.2100966826839574,0.05474572107116534,0.6716629309277925,True,High Risk
0001617242-24-000015,1617242,KEARNY FINANCIAL CORP.,US,NJ,FAIRFIELD,2024-02-08 16:19:00.0,10-Q,20231231.0,2024.0,Q2,,,,493297000.0,268000.0,36057000.0,18486000.0,,,-69456000.0,7897832000.0,-0.26615411195577054,0.0023406423433671416,,,-114.70985947938263,,,True,High Risk
0001617406-24-000018,1617406,PARK HOTELS & RESORTS INC.,US,VA,TYSONS,2024-02-28 16:05:00.0,10-K,20231231.0,2023.0,FY,,,,4321000000.0,,409000000.0,-459000000.0,,18000000.0,4339000000.0,9731000000.0,-0.10578474302834755,-0.04716884184564793,,,1.242682645770915,,,True,High Risk
0001617553-24-000011,1617553,"ZIPRECRUITER, INC.",US,CA,SANTA MONICA,2024-02-28 16:14:00.0,10-K,20231231.0,2023.0,FY,11839000.0,27247000.0,41741000.0,,,103192000.0,61494000.0,,4300000.0,234968000.0,659500000.0,0.261712233155153,0.09324336618650493,0.09494781992431225,2.3014612720668977,1.806765176534677,,,True,High Risk
0001617640-24-000022,1617640,"ZILLOW GROUP, INC.",US,WA,SEATTLE,2024-02-14 18:13:00.0,10-K,20231231.0,2023.0,FY,20000000.0,72000000.0,107000000.0,6109000000.0,53000000.0,354000000.0,-528000000.0,,42000000.0,0.0,6563000000.0,,-0.08045101325613287,-0.08069692801467217,3.6,,,,True,High Risk
0001618034-24-000004,1285785,MOSAIC CO,US,FL,TAMPA,2024-02-22 14:33:00.0,10-K,20231231.0,2023.0,FY,1166900000.0,193100000.0,1777100000.0,0.0,1100000.0,3935800000.0,1164900000.0,13696100000.0,37800000.0,12054600000.0,10295900000.0,0.09663530934249166,0.11314212453500908,0.12760433782451527,0.16548118947639043,-0.1458945132978282,0.08505340936470966,1.3302479627813013,True,High Risk
0001618755-24-000017,1618755,RESTAURANT BRANDS INTERNATIONAL LIMITED PARTNERSHIP,CA,ON,TORONTO,2024-02-22 15:25:00.0,10-K,20231231.0,2023.0,FY,758000000.0,61000000.0,758000000.0,,39000000.0,1726000000.0,,2903000000.0,177000000.0,,4975000000.0,,,,0.08047493403693931,,,0.5835175879396985,True,High Risk
0001618756-24-000020,1618756,RESTAURANT BRANDS INTERNATIONAL INC.,CA,ON,TORONTO,2024-02-22 15:04:00.0,10-K,20231231.0,2023.0,FY,758000000.0,42000000.0,,,39000000.0,1323000000.0,,480000000.0,121000000.0,2866000000.0,22746000000.0,,,,0.055408970976253295,6.936496859734822,,0.021102611448166712,True,High Risk
0001620533-24-000023,1620533,SHAKE SHACK INC.,US,NY,NEW YORK,2024-02-29 17:12:00.0,10-K,20231231.0,2023.0,FY,13395000.0,14175000.0,0.0,,,-7213000.0,2862000.0,,11739000.0,395418000.0,14205000.0,0.007237910262051803,0.20147835269271383,3.533333333333333,1.0582306830907056,-0.9640759904708435,,,True,High Risk
0001624794-24-000007,1624794,"CSW INDUSTRIALS, INC.",US,TX,DALLAS,2024-02-01 06:26:00.0,10-Q,20231231.0,2024.0,Q3,40651000.0,122753000.0,67388000.0,,17000000.0,141914000.0,15599000.0,,2566000.0,,1043453000.0,,0.014949403566811346,0.015555413730726504,3.019679712676195,,,,True,High Risk
0001625278-24-000030,1625278,"NERDWALLET, INC.",US,CA,SAN FRANCISCO,2024-02-20 16:23:00.0,10-K,20231231.0,2023.0,FY,1700000.0,,,,8000000.0,7200000.0,-10200000.0,,34400000.0,341700000.0,418600000.0,-0.029850746268656716,-0.024366937410415672,-0.024466298872631326,,0.22505121451565702,,,True,High Risk
0001625641-24-000043,1625641,"CS DISCO, INC.",US,TX,AUSTIN,2024-02-22 16:42:00.0,10-K,20231231.0,2023.0,FY,8485000.0,22720000.0,5502000.0,,200000.0,-46014000.0,-70765000.0,,-7700000.0,-240379000.0,256322000.0,0.2943892769335092,-0.2760785262287279,-0.28553040909952915,2.677666470241603,-2.0663244293386693,,,True,High Risk
0001627475-24-000012,1627475,"UPWORK, INC",US,CA,SAN FRANCISCO,2024-02-15 16:45:00.0,10-K,20231231.0,2023.0,FY,5063000.0,103061000.0,,592900000.0,0.0,27221000.0,-89885000.0,,38800000.0,13000.0,1037541000.0,-6914.2307692307695,-0.08663272102018137,-0.0870575450518074,20.355717953782342,79809.84615384616,,,True,High Risk
0001628280-24-002813,721371,CARDINAL HEALTH INC,US,OH,DUBLIN,2024-02-01 08:54:00.0,10-Q,20231231.0,2024.0,Q2,34259000000.0,,,,142000000.0,1734000000.0,-20000000.0,101072000000.0,19000000.0,-3449000000.0,5738000000.0,0.0057987822557262975,-0.003485535029627048,0.0007012376845131657,,-2.663670629167875,-0.00019787873990818427,17.61449982572325,True,High Risk
0001628280-24-002964,1308547,"DOLBY LABORATORIES, INC.",US,CA,SAN FRANCISCO,2024-02-01 17:49:00.0,10-Q,20231231.0,2024.0,Q1,20925000.0,262245000.0,327186000.0,,6300000.0,56395000.0,66981000.0,315574000.0,31240000.0,2345848000.0,2935529000.0,0.028553000876442122,0.022817352511250954,0.022981166566710263,12.532616487455197,0.25137221166929824,0.21225132615487968,0.10750157808013479,False,Low Risk
0001628280-24-003010,58361,"LEE ENTERPRISES, INC",US,IA,DAVENPORT,2024-02-02 12:53:00.0,10-Q,20231231.0,2024.0,Q1,38537000.0,68103000.0,26960000.0,,,-2214000.0,688000.0,,,60000.0,711617000.0,11.466666666666667,0.0009668122037556719,0.0010221667558091164,1.767210732542751,11859.283333333333,,,True,High Risk
0001628280-24-003051,1581280,TWIST BIOSCIENCE CORP,US,CA,SOUTH SAN FRANCISCO,2024-02-02 16:05:00.0,10-Q,20231231.0,2024.0,Q1,14052000.0,1700000.0,10754000.0,,1400000.0,-54070000.0,-41824000.0,,9900000.0,623432000.0,776403000.0,-0.06708670713084988,-0.0538689314698681,-0.05486186808963325,0.12097922003985198,0.2453691822043142,,,True,High Risk
0001628280-24-003167,1840572,BOWLERO CORP.,US,VA,MECHANICSVILLE,2024-02-05 07:34:00.0,10-Q,20231231.0,2024.0,Q2,53513000.0,,,,3541000.0,115879000.0,-63469000.0,273385000.0,4741000.0,-268063000.0,2841274000.0,0.2367689684887508,-0.02233821870048436,-0.02276701625426283,,-11.599277035622222,-0.23215977467673793,0.09621916084122827,True,High Risk
0001628280-24-003201,1097864,ON SEMICONDUCTOR CORP,US,AZ,SCOTTSDALE,2024-02-05 11:28:00.0,10-K,20231231.0,2023.0,FY,852100000.0,,1047300000.0,,51100000.0,1977500000.0,1009600000.0,,63900000.0,7782600000.0,11978500000.0,0.12972528460925656,0.08428434278081563,0.0907391429393155,,0.539138591216303,,,True,High Risk
