adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Accumulated Depreciation/Amortization
0001558370-22-000932,1751700,"TEB BANCORP, INC.",US,WI,WAUWATOSA,2022-02-09 11:52:00.0,10-Q,20211231.0,2022.0,Q2,,,,,,6420933.0,535603.0,,,11319328.0,315701802.0,0.0473175616078975,0.0016965471739689,,,26.89050745768653,,,True,High Risk,
0001558370-22-000948,916907,"SOUTHERN MISSOURI BANCORP, INC.",US,MO,POPLAR BLUFF,2022-02-09 16:17:00.0,10-Q,20211231.0,2022.0,Q2,,,,,677000.0,19902000.0,12048000.0,,,301611000.0,2700530000.0,0.0399454927041785,0.0044613464764324,,,7.953685376196492,,,True,High Risk,
0001558370-22-000952,933974,"AZENTA, INC.",US,MA,CHELMSFORD,2022-02-09 16:21:00.0,10-Q,20211231.0,2022.0,Q1,42360000.0,126000000.0,,1976112000.0,2005000.0,43730000.0,43320000.0,,300000.0,1325334000.0,797603000.0,0.0326861002585008,0.054312734530838,0.0573590221955052,2.9745042492917846,-0.3981871739501137,,,True,High Risk,
0001558370-22-000958,1769663,"PIONEER BANCORP, INC./MD",US,NY,ALBANY,2022-02-09 16:31:00.0,10-Q,20211231.0,2022.0,Q2,,,,113815000.0,,5792000.0,6257000.0,,,-17456000.0,1843188000.0,-0.3584440879926673,0.0033946618576075,,,-106.59051329055912,,,True,High Risk,
0001558370-22-000959,69633,"NAPCO SECURITY TECHNOLOGIES, INC",US,NY,AMITYVILLE,2022-02-09 16:31:00.0,10-Q,20211231.0,2022.0,Q2,10109000.0,28081000.0,6713000.0,18201000.0,98000.0,8937000.0,3197000.0,33408000.0,84000.0,19700000.0,94800000.0,0.1622842639593908,0.0337236286919831,0.0377489933995347,2.777821743001286,3.812182741116752,0.0956956417624521,0.3524050632911392,True,High Risk,
0001558370-22-000961,820313,AMPHENOL CORP /DE/,US,CT,WALLINGFORD,2022-02-09 16:39:00.0,10-K,20211231.0,2021.0,FY,1120700000.0,1951600000.0,,2409000000.0,15700000.0,1540100000.0,1155000000.0,,70500000.0,6302000000.0,14678400000.0,0.1832751507457949,0.0786870503597122,0.0851914410261327,1.7414116177389132,1.3291653443351317,,,True,High Risk,
0001558370-22-000971,1834376,INNOVAGE HOLDING CORP.,US,CO,DENVER,2022-02-09 17:30:00.0,10-Q,20211231.0,2022.0,Q2,,32582000.0,,,300000.0,31577000.0,1323000.0,,1029000.0,-587000.0,531752000.0,-2.253833049403748,0.0024880019257097,,,-906.8807495741056,,,True,High Risk,
0001558370-22-001009,1009759,CAPSTONE GREEN ENERGY CORP,US,CA,VAN NUYS,2022-02-10 16:07:00.0,10-Q,20211231.0,2022.0,Q3,,26842000.0,,946621000.0,,-23000000.0,-5994000.0,,216000.0,11000.0,106022000.0,-544.9090909090909,-0.0565354360415762,,,9637.363636363636,,,True,High Risk,
0001558370-22-001014,1786117,"ALPINE INCOME PROPERTY TRUST, INC.",US,FL,DAYTONA BEACH,2022-02-10 16:32:00.0,10-K,20211231.0,2021.0,FY,,,,132878000.0,271000.0,1362000.0,3631000.0,1394000.0,259000.0,126759000.0,262240000.0,0.0286449088427646,0.0138460951799877,,,1.0688077375176517,2.604734576757532,0.0053157413056741,True,High Risk,
0001558370-22-001028,1543418,TRILOGY METALS INC.,CA,BC,VANCOUVER,2022-02-11 06:51:00.0,10-K,20211130.0,2021.0,FY,,129000.0,105000.0,,,-8251000.0,-21660000.0,,3845000.0,32202000.0,149374000.0,-0.6726290292528414,-0.1450051548462249,,,3.6386559841003674,,,True,High Risk,
0001558370-22-001032,1835385,"MARATHON BANCORP, INC. /MD/",US,WI,WAUSAU,2022-02-11 07:24:00.0,10-Q,20211231.0,2022.0,Q2,,,,8485653.0,,104562.0,365353.0,,,30282157.0,215213828.0,0.0120649595733883,0.0016976279052106,,,6.106951727381904,,,True,High Risk,
0001558370-22-001060,839470,"WESTWATER RESOURCES, INC.",US,CO,CENTENNIAL,2022-02-11 16:33:00.0,10-K,20211231.0,2021.0,FY,3043000.0,,2129000.0,383723000.0,,-15183000.0,,,900000.0,126198000.0,132983000.0,,,,,0.053764718933739,,,True,High Risk,
0001558370-22-001090,1578776,"PRUDENTIAL BANCORP, INC.",US,PA,PHILADELPHIA,2022-02-14 13:44:00.0,10-Q,20211231.0,2022.0,Q1,,,,118424000.0,26000.0,1604000.0,1837000.0,,41000.0,-39207000.0,1084172000.0,-0.0468538781340066,0.0016943805964367,,,-28.65251103119341,,,True,High Risk,
0001558370-22-001100,1643988,"LOOP MEDIA, INC.",US,CA,GLENDALE,2022-02-14 16:09:00.0,10-Q,20211231.0,2022.0,Q1,1147585.0,2924484.0,941440.0,,,-2327034.0,-5676224.0,705168.0,316033.0,2995703.0,9033161.0,-1.894788635589042,-0.6283762682852658,-0.7198236374869762,2.5483811656652886,2.015372685476497,-8.0494633902843,0.0780643675010331,True,High Risk,
0001558370-22-001104,1420720,"IBIO, INC.",US,NY,NEW YORK,2022-02-14 16:22:00.0,10-Q,20211231.0,2022.0,Q2,2254000.0,111000.0,3001000.0,284957000.0,73000.0,-15489000.0,-15662000.0,168000.0,265000.0,108585000.0,-52374000.0,-0.1442372335037067,0.2990415091457593,0.2867027897781357,0.0492457852706299,-1.4823318137864343,-93.22619047619048,-0.0032076984763432,True,High Risk,
0001558370-22-001110,1385818,"AYTU BIOPHARMA, INC",US,CO,ENGLEWOOD,2022-02-14 16:35:00.0,10-Q,20211231.0,2022.0,Q2,,22989000.0,51295000.0,323231000.0,2153000.0,-10907000.0,-39399000.0,,1200000.0,215378000.0,29219000.0,-0.1829295471218044,-1.3484034361203328,,,-0.8643361903258457,,,True,High Risk,
0001558370-22-001127,15357,CHASE GENERAL CORP,US,MO,ST JOSEPH,2022-02-14 17:00:00.0,10-Q,20211231.0,2022.0,Q2,75682.0,191723.0,26285.0,,,427679.0,160817.0,,,921447.0,1260517.0,0.1745265869876401,0.1275801913024576,0.1357294475602088,2.533270790941043,0.3679755862247096,,,True,High Risk,
0001558370-22-001128,1649989,"OUTLOOK THERAPEUTICS, INC.",US,NJ,ISELIN,2022-02-14 17:01:00.0,10-Q,20211231.0,2022.0,Q1,2545503.0,,1725721.0,403926798.0,,-10990258.0,-14455914.0,,914670.0,1271831.0,78678144.0,-11.366222399045157,-0.1837348120464051,-0.1898780051515617,,60.862105892999935,,,True,High Risk,
0001558370-22-001130,1499961,MULLEN AUTOMOTIVE INC.,US,CA,BREA,2022-02-14 17:12:00.0,10-Q,20211231.0,2022.0,Q1,5206310.0,,19126765.0,,223676.0,-14700000.0,-36463938.0,,592341.0,5125.0,17172494.0,-7114.9147317073175,-2.1233920943574067,-3.047248646686362,,3349.730536585366,,,True,High Risk,
0001558370-22-001132,1386301,"RESEARCH SOLUTIONS, INC.",US,NV,HENDERSON,2022-02-14 17:20:00.0,10-Q,20211231.0,2022.0,Q2,,4618340.0,,,,884478.0,-481585.0,,,5427085.0,16918624.0,-0.0887373239962152,-0.0284647853158743,,,2.117442236486069,,,True,High Risk,
0001558370-22-001179,823768,WASTE MANAGEMENT INC,US,TX,HOUSTON,2022-02-15 14:23:00.0,10-K,20211231.0,2021.0,FY,1375000000.0,2278000000.0,1428000000.0,5169000000.0,143000000.0,4338000000.0,1496000000.0,,94000000.0,7124000000.0,29392000000.0,0.2099943851768669,0.0508982035928143,0.0533961523360816,1.6567272727272728,3.125772038180797,,,True,High Risk,
0001558370-22-001187,1265131,HILLTOP HOLDINGS INC.,US,TX,DALLAS,2022-02-15 16:17:00.0,10-K,20211231.0,2021.0,FY,,,,,5081000.0,183188000.0,447836000.0,,14600000.0,2323939000.0,3673346000.0,0.1927055744578493,0.1219150061007049,,,0.580655086041415,,,True,High Risk,
0001558370-22-001193,1031316,FRANKLIN STREET PROPERTIES CORP /MA/,US,MA,WAKEFIELD,2022-02-15 16:31:00.0,10-K,20211231.0,2021.0,FY,,,,1339226000.0,8200000.0,36362000.0,,245848000.0,,-571740000.0,1793184000.0,,,,,-4.136362682338126,,0.1371013794457233,True,High Risk,
0001558370-22-001236,720154,"INOTIV, INC.",US,IN,WEST LAFAYETTE,2022-02-16 10:54:00.0,10-Q,20211231.0,2022.0,Q1,28141000.0,21402000.0,,,3396000.0,1652000.0,0.0,320000.0,23932000.0,105128000.0,208886000.0,0.0,0.0,0.0,0.7605273444440496,0.9869682672551556,0.0,0.001531936079967,True,High Risk,
0001558370-22-001243,1037676,"ARCH RESOURCES, INC.",US,MO,ST LOUIS,2022-02-16 12:12:00.0,10-K,20211231.0,2021.0,FY,131986000.0,69100000.0,167304000.0,784356000.0,,238284000.0,337573000.0,,22000000.0,640536000.0,196336000.0,0.5270164362346534,1.7193637437861624,5.245889665889666,0.5235403754943706,-0.693481709068655,,,True,High Risk,
0001558370-22-001251,9389,BALL CORP,US,CO,WESTMINSTER,2022-02-16 13:16:00.0,10-K,20211231.0,2021.0,FY,4759000000.0,2022000000.0,,,150000000.0,1548000000.0,,,43000000.0,-536000000.0,18252000000.0,,,,0.4248791762975415,-35.05223880597015,,,True,High Risk,
0001558370-22-001269,1434588,"GRAND CANYON EDUCATION, INC.",US,AZ,PHOENIX,2022-02-16 16:11:00.0,10-K,20211231.0,2021.0,FY,24306000.0,62189000.0,21945000.0,10000000.0,8419000.0,306344000.0,260344000.0,,10663000.0,1574329000.0,1222745000.0,0.1653682298934974,0.212917656584161,0.2172359210606464,2.5585863572780383,-0.2233230792293097,,,True,High Risk,
0001558370-22-001278,1623925,ANTERO MIDSTREAM CORP,US,CO,DENVER,2022-02-16 16:17:00.0,10-K,20211231.0,2021.0,FY,9495000.0,747000.0,80838000.0,,33586000.0,709752000.0,245256000.0,792588000.0,73517000.0,2877612000.0,5610912000.0,0.085229002381141,0.0437105411740551,0.0437846352092693,0.0786729857819905,0.9498500840280064,0.309436933185968,0.1412583195031396,True,High Risk,
0001558370-22-001283,1433270,ANTERO RESOURCES CORP,US,CO,DENVER,2022-02-16 16:23:00.0,10-K,20211231.0,2021.0,FY,26728000.0,78998000.0,457244000.0,,,735640000.0,,3900511000.0,,5757160000.0,5610912000.0,,,,2.955627057767136,-0.0254028027708106,,0.6951652422992911,True,High Risk,
0001558370-22-001308,1318220,"WASTE CONNECTIONS, INC.",CA,ON,WOODBRIDGE,2022-02-17 06:04:00.0,10-K,20211231.0,2021.0,FY,290820000.0,630264000.0,442596000.0,170555000.0,139279000.0,1698229000.0,618047000.0,1098849000.0,58221000.0,18292000.0,3652311000.0,33.78783074568117,0.1692208029381944,0.1838609712178316,2.1671962038374253,198.66712223923025,0.5624494357277479,0.3008640282823669,True,High Risk,
0001558370-22-001311,1651052,FOCUS FINANCIAL PARTNERS INC.,US,NY,NEW YORK,2022-02-17 07:01:00.0,10-K,20211231.0,2021.0,FY,,,,,187848000.0,313918000.0,-12872000.0,,6439000.0,870544000.0,4709006000.0,-0.0147861567020162,-0.0027334855806087,,,4.4092682276829205,,,True,High Risk,
0001558370-22-001316,1597264,BLUEPRINT MEDICINES CORP,US,MA,CAMBRIDGE,2022-02-17 08:19:00.0,10-K,20211231.0,2021.0,FY,4370000.0,8164000.0,105938000.0,,,-278015000.0,313882000.0,,75526000.0,-5214000.0,1718393000.0,-60.19984656693517,0.1826601947284468,0.1831258973771063,1.868192219679634,-330.5728807057921,,,True,High Risk,
0001558370-22-001335,793733,SKYWEST INC,US,UT,ST GEORGE,2022-02-17 16:02:00.0,10-K,20211231.0,2021.0,FY,278677000.0,,,,,721030000.0,,,0.0,2052006000.0,3928165000.0,,,,,0.9143048314673544,,,True,High Risk,
0001558370-22-001353,1538789,JUST ENERGY GROUP INC.,CA,ON,TORONTO,2022-02-17 17:01:00.0,6-K,20211231.0,2022.0,Q3,,,,,,,,,,,1091806000.0,,,,,,,,True,High Risk,
0001558370-22-001362,887905,LTC PROPERTIES INC,US,CA,WESTLAKE VILLAGE,2022-02-17 17:25:00.0,10-K,20211231.0,2021.0,FY,,,,,,122469000.0,95293000.0,28481000.0,7012000.0,736714000.0,1459486000.0,0.12934870248156,0.0652921645017492,,,0.9810754241130208,3.3458445981531546,0.0195144043862017,True,High Risk,
0001558370-22-001365,1046102,RITCHIE BROS AUCTIONEERS INC,CA,BC,BURNABY,2022-02-17 17:27:00.0,10-K,20211231.0,2021.0,FY,,20359000.0,116647000.0,59535000.0,1280000.0,317586000.0,149039000.0,448041000.0,33877000.0,1007245000.0,3592914000.0,0.1479669792354392,0.041481371388238,,,2.56707057369359,0.3326458962461024,0.1247012870333105,True,High Risk,
0001558370-22-001368,1446847,IRONWOOD PHARMACEUTICALS INC,US,MA,BOSTON,2022-02-17 17:46:00.0,10-K,20211231.0,2021.0,FY,935000.0,114042000.0,,1528535000.0,,261895000.0,25204000.0,,1886000.0,-1572232000.0,559238000.0,-0.0160307130245409,0.045068468165611,0.0451439451337356,121.97005347593584,-1.3556968691643472,,,True,High Risk,
0001558370-22-001386,1374310,"CBOE GLOBAL MARKETS, INC.",US,IL,CHICAGO,2022-02-18 08:32:00.0,10-K,20211231.0,2021.0,FY,19500000.0,337300000.0,,,64400000.0,596800000.0,529000000.0,,21800000.0,3241000000.0,6814500000.0,0.1632212280160444,0.0776285861031623,0.0778513612950699,17.297435897435896,1.1025917926565876,,,True,High Risk,
0001558370-22-001409,1743907,"SUN COUNTRY AIRLINES HOLDINGS, INC.",US,MN,MINNEAPOLIS,2022-02-18 13:55:00.0,10-K,20211231.0,2021.0,FY,34035000.0,2178000.0,,,4000000.0,152013000.0,46072000.0,,5562000.0,244928000.0,283998000.0,0.1881042592108701,0.1622264945527785,0.1843152786612418,0.0639929484354341,0.1595162660047034,,,True,High Risk,
0001558370-22-001433,1682325,GTY TECHNOLOGY HOLDINGS INC.,US,MA,BOSTON,2022-02-18 16:06:00.0,10-K,20211231.0,2021.0,FY,,9994000.0,,380881000.0,0.0,-6382000.0,2131000.0,10559000.0,8200000.0,-129030000.0,22186000.0,-0.0165155390219328,0.0960515640494005,,,-1.171944509028908,0.2018183540107964,0.4759307671504552,True,High Risk,
0001558370-22-001461,103145,VEECO INSTRUMENTS INC,US,NY,PLAINVIEW,2022-02-18 16:59:00.0,10-K,20211231.0,2021.0,FY,44456000.0,109609000.0,,1116921000.0,15333000.0,67742000.0,26038000.0,,9630000.0,1483000.0,898064000.0,17.557653405259607,0.0289934793065973,0.0305034629478636,2.4655614540219544,604.5724881995955,,,True,High Risk,
0001558370-22-001464,720154,"INOTIV, INC.",US,IN,WEST LAFAYETTE,2022-02-18 17:11:00.0,10-Q/A,20211231.0,2022.0,Q1,6163000.0,66771000.0,,,3396000.0,1652000.0,0.0,84211000.0,23014000.0,591022000.0,208886000.0,0.0,0.0,0.0,10.834171669641409,-0.6465681480554023,0.0,0.4031433413440824,False,Low Risk,
0001558370-22-001476,1606745,"LIBERTY TRIPADVISOR HOLDINGS, INC.",US,CO,ENGLEWOOD,2022-02-18 19:58:00.0,10-K,20211231.0,2021.0,FY,,70000000.0,,,122000000.0,97000000.0,-238000000.0,,112000000.0,-201000000.0,4086000000.0,1.1840796019900497,-0.058247674987763,,,-21.328358208955223,,,True,High Risk,
0001558370-22-001530,795403,WATTS WATER TECHNOLOGIES INC,US,MA,NORTH ANDOVER,2022-02-22 11:35:00.0,10-K,20211231.0,2021.0,FY,110100000.0,197600000.0,,606300000.0,15200000.0,180800000.0,165700000.0,,11800000.0,665900000.0,1855600000.0,0.2488361615858237,0.0892972623410217,0.0949298195359495,1.7947320617620346,1.7866045952845773,,,True,High Risk,
0001558370-22-001536,1751700,"TEB BANCORP, INC.",US,WI,WAUWATOSA,2022-02-22 12:05:00.0,10-K/A,20210630.0,2021.0,FY,,,,,,12430213.0,6385987.0,,,-1010616.0,315701802.0,-6.3189054992202776,0.0202279079800754,,,-313.3855173478354,,,True,High Risk,
0001558370-22-001539,1235912,"CVRX, INC.",US,MN,MINNEAPOLIS,2022-02-22 12:13:00.0,10-K,20211231.0,2021.0,FY,483000.0,2560000.0,3583000.0,58624000.0,,-27732000.0,-43078000.0,,1468000.0,-189000.0,64777000.0,227.92592592592592,-0.6650199916637078,-0.6700158646218932,5.300207039337474,-343.7354497354497,,,True,High Risk,
0001558370-22-001548,810958,CITIZENS & NORTHERN CORP,US,PA,WELLSBORO,2022-02-22 13:15:00.0,10-K,20211231.0,2021.0,FY,,,,,540000.0,37099000.0,19222000.0,,1214000.0,299756000.0,349258000.0,0.0641254887308344,0.0550366777568445,,,0.1651409813314829,,,True,High Risk,
0001558370-22-001549,1046257,INGREDION INC,US,IL,WESTCHESTER,2022-02-22 13:16:00.0,10-K,20211231.0,2021.0,FY,774000000.0,1130000000.0,430000000.0,1150000000.0,27000000.0,392000000.0,67000000.0,,23000000.0,-42000000.0,554000000.0,-1.5952380952380951,0.1209386281588447,-0.3045454545454545,1.4599483204134367,-14.19047619047619,,,True,High Risk,
0001558370-22-001580,1287213,"DOUGLAS DYNAMICS, INC",US,WI,MILWAUKEE,2022-02-22 16:03:00.0,10-K,20211231.0,2021.0,FY,27375000.0,83195000.0,36126000.0,163552000.0,10956000.0,60535000.0,,,2263000.0,-5495000.0,572476000.0,,,,3.039086757990868,-105.18125568698817,,,True,High Risk,
0001558370-22-001584,51143,INTERNATIONAL BUSINESS MACHINES CORP,US,NY,ARMONK,2022-02-22 16:07:00.0,10-K,20211231.0,2021.0,FY,3955000000.0,6754000000.0,,,1850000000.0,12796000000.0,32000000.0,26569000000.0,145000000.0,18901000000.0,12002000000.0,0.0016930321147029,0.0026662222962839,0.0039766372561202,1.7077117572692797,-0.3650071424792339,0.0012044111558583,2.2137143809365107,False,Low Risk,
0001558370-22-001590,1633931,TOPBUILD CORP,US,FL,DAYTONA BEACH,2022-02-22 16:11:00.0,10-K,20211231.0,2021.0,FY,331710000.0,668419000.0,,858414000.0,36501000.0,403025000.0,190995000.0,,11316000.0,-330018000.0,1722192000.0,-0.5787411595731142,0.1109022687365868,0.1373588439116795,2.015070392812999,-6.218478992054979,,,True,High Risk,
0001558370-22-001597,1121142,MAXAR TECHNOLOGIES INC.,US,CO,WESTMINSTER,2022-02-22 16:17:00.0,10-K,20211231.0,2021.0,FY,75000000.0,,65000000.0,,255000000.0,281000000.0,109000000.0,54000000.0,45000000.0,-101000000.0,4483000000.0,-1.0792079207920793,0.0243140753959402,0.0247277676950998,,-45.38613861386138,2.0185185185185186,0.0120455052420254,True,High Risk,
0001558370-22-001601,1044777,ONESPAN INC.,US,IL,CHICAGO,2022-02-22 16:20:00.0,10-K,20211231.0,2021.0,FY,5684000.0,57537000.0,,100250000.0,2220000.0,18244000.0,7864000.0,,100000.0,-11182000.0,342271000.0,-0.7032731175102844,0.022975945960949,0.0233639445373707,10.122624912033778,-31.60910391700948,,,True,High Risk,
0001558370-22-001602,1689796,JBG SMITH PROPERTIES,US,MD,BETHESDA,2022-02-22 16:21:00.0,10-K,20211231.0,2021.0,FY,,,,,13295000.0,169021000.0,-62303000.0,86644000.0,51551000.0,3206039000.0,2380687000.0,-0.019433013759346,-0.0261701769279203,,,-0.2574366687367184,-0.7190688333871936,0.0363945365350421,True,High Risk,
0001558370-22-001606,917251,AGREE REALTY CORP,US,MI,BLOOMFIELD HILLS,2022-02-22 16:31:00.0,10-K,20211231.0,2021.0,FY,,,,,,142956000.0,91381000.0,248568000.0,1200000.0,2524487000.0,5226906000.0,0.0361978493056213,0.0174828091417752,,,1.0704824386102998,0.3676297833993112,0.0475554754571825,True,High Risk,
0001558370-22-001644,1396033,"LL FLOORING HOLDINGS, INC.",US,VA,RICHMOND,2022-02-22 20:15:00.0,10-K,20211231.0,2021.0,FY,70543000.0,,,227804000.0,,157046000.0,41698000.0,,,32000.0,605892000.0,1303.0625,0.0688208459593458,0.0778893768364188,,18933.125,,,True,High Risk,
0001558370-22-001688,1519061,TRINSEO PLC,US,PA,BERWYN,2022-02-23 08:39:00.0,10-K,20211231.0,2021.0,FY,355400000.0,,,579600000.0,27700000.0,255400000.0,3200000.0,1115600000.0,4700000.0,-33600000.0,2845200000.0,-0.0952380952380952,0.0011247012512301,0.0012852437946823,,-85.67857142857143,0.002868411617067,0.3920989737101082,True,High Risk,
0001558370-22-001708,1295810,"SUNSTONE HOTEL INVESTORS, INC.",US,CA,IRVINE,2022-02-23 14:03:00.0,10-K,20211231.0,2021.0,FY,,28733000.0,,,63000.0,28370000.0,,,1100000.0,2198967000.0,2985717000.0,,,,,0.3577816311022402,,,True,High Risk,
0001558370-22-001738,1475841,NATIONAL BANK HOLDINGS CORP,US,CO,GREENWOOD VILLAGE,2022-02-23 16:12:00.0,10-K,20211231.0,2021.0,FY,,,,1014294000.0,1200000.0,179502000.0,80365000.0,41508000.0,1800000.0,1014294000.0,6659950000.0,0.0792324513405383,0.0120669074092147,,,5.566094248807545,1.936132793678327,0.0062324792228169,True,High Risk,
0001558370-22-001739,1310114,"SERVICESOURCE INTERNATIONAL, INC.",US,CO,DENVER,2022-02-23 16:13:00.0,10-K,20211231.0,2021.0,FY,1204000.0,38890000.0,4152000.0,379696000.0,,3605000.0,-18541000.0,,1236000.0,10000.0,132448000.0,-1854.1,-0.1399870137714423,-0.141271220017677,32.300664451827245,13243.8,,,True,High Risk,
0001558370-22-001740,1745916,"PENNYMAC FINANCIAL SERVICES, INC.",US,CA,WESTLAKE VILLAGE,2022-02-23 16:17:00.0,10-K,20211231.0,2021.0,FY,,,,1047052000.0,,-6198938000.0,1003490000.0,36223000.0,14980000.0,3418325000.0,19996000.0,0.2935619053191255,50.18453690738148,,,-0.9941503514148012,27.7031168042404,1.811512302460492,True,High Risk,
0001558370-22-001747,1581091,"RE/MAX HOLDINGS, INC.",US,CO,DENVER,2022-02-23 16:29:00.0,10-K,20211231.0,2021.0,FY,2108000.0,,68571000.0,515443000.0,24400000.0,78975000.0,25280000.0,,7554000.0,508274000.0,63313000.0,0.0497369529033552,0.3992860865856933,0.4130381504779021,,-0.8754352967100423,,,True,High Risk,
0001558370-22-001751,745308,ST JOE CO,US,FL,PANAMA CITY BEACH,2022-02-23 16:38:00.0,10-K,20211231.0,2021.0,FY,,,,,,37331000.0,26775000.0,74715000.0,45000.0,607409000.0,68336000.0,0.0440806771055417,0.3918139779911028,,,-0.8874959047363473,0.3583617747440273,1.0933475766799343,True,High Risk,
0001558370-22-001752,1693256,"SELECT ENERGY SERVICES, INC.",US,TX,HOUSTON,2022-02-23 16:38:00.0,10-K,20211231.0,2021.0,FY,36049000.0,232824000.0,52051000.0,,10600000.0,203948000.0,2784000.0,,200000.0,592096000.0,229803000.0,0.0047019402259093,0.012114724350857,0.0143687356132002,6.45854253932148,-0.611882194779225,,,True,High Risk,
0001558370-22-001753,1035983,COMFORT SYSTEMS USA INC,US,TX,HOUSTON,2022-02-23 16:37:00.0,10-K,20211231.0,2021.0,FY,254788000.0,,,327061000.0,32698000.0,180151000.0,114324000.0,174813000.0,1900000.0,-515000.0,690364000.0,-221.9883495145631,0.1655995967344763,0.2624662515841093,,-1341.5126213592232,0.6539788230852397,0.2532185919312131,True,High Risk,
0001558370-22-001757,1704596,"EVO PAYMENTS, INC.",US,GA,ATLANTA,2022-02-23 16:54:00.0,10-K,20211231.0,2021.0,FY,6889000.0,17052000.0,417000.0,,45600000.0,103597000.0,-1676000.0,,13400000.0,-662020000.0,228139000.0,0.0025316455696202,-0.0073463984676008,-0.0075751412429378,2.47525039918711,-1.3446104347300685,,,True,High Risk,
0001558370-22-001758,1027838,TACTILE SYSTEMS TECHNOLOGY INC,US,MN,MINNEAPOLIS,2022-02-23 16:54:00.0,10-K,20211231.0,2021.0,FY,4197000.0,43849000.0,4423000.0,,500000.0,2631000.0,10971000.0,,4000000.0,124750000.0,174087000.0,0.0879438877755511,0.0630202140309155,0.0645770792865972,10.447700738622826,0.3954869739478958,,,True,High Risk,
0001558370-22-001761,912767,UFP INDUSTRIES INC,US,MI,GRAND RAPIDS,2022-02-23 17:00:00.0,10-K,20211231.0,2021.0,FY,211518000.0,470504000.0,,,13948000.0,336477000.0,62952000.0,,,1460316000.0,579890000.0,0.0431084778910865,0.1085585197192571,0.1708924673970877,2.224415888955077,-0.6029010159444942,,,True,High Risk,
0001558370-22-001764,1512762,"COHERUS BIOSCIENCES, INC.",US,CA,REDWOOD CITY,2022-02-23 17:29:00.0,10-K,20211231.0,2021.0,FY,16159000.0,,26679000.0,,,154145000.0,-287100000.0,,38160000.0,946515000.0,841649000.0,-0.3033232436886895,-0.3411160709511922,-0.3477934317799125,,-0.110791693739666,,,True,High Risk,
0001558370-22-001810,1466301,"CLOVIS ONCOLOGY, INC.",US,CO,BOULDER,2022-02-23 21:48:00.0,10-K,20211231.0,2021.0,FY,27308000.0,26511000.0,45208000.0,2498179000.0,5200000.0,-323615000.0,-78676000.0,,28466000.0,-174257000.0,472833000.0,0.4514940576275271,-0.1663927856135252,-0.1765916615229223,0.9708144133587228,-3.7134232771136886,,,True,High Risk,
