adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2020,AvgPrice_2021,Performance,Accumulated Depreciation/Amortization,AvgPrice_2022,AvgPrice_2023,AvgPrice_2024,Performance Flag
0001558370-24-001575,1297996,"DIGITAL REALTY TRUST, INC.",US,TX,AUSTIN,2024-02-23 07:25:00.0,10-K,20231231.0,2023.0,FY,,,,,253300000.0,1634780000.0,969548000.0,727595000.0,,19117534000.0,3648169000.0,0.0507151183829462,0.2657629073653112,,,-0.8091715699315613,1.332538019090291,0.1994411443110228,True,High Risk,DLR,,,Low Risk,,,114.17472,154.108373015873,False
0001558370-24-001581,31462,ECOLAB INC.,US,MN,SAINT PAUL,2024-02-23 08:05:00.0,10-K,20231231.0,2023.0,FY,1728200000.0,2698100000.0,,6766700000.0,320000000.0,2061900000.0,1091700000.0,,87800000.0,8044700000.0,21846600000.0,0.1357042524892165,0.0499711625607646,0.0542637585493876,1.5612197662307603,1.7156512983703556,,,True,High Risk,ECL,,,Low Risk,,,172.48088,234.36547619047624,False
0001558370-24-001595,1289460,"TEXAS ROADHOUSE, INC.",US,KY,LOUISVILLE,2024-02-23 11:26:00.0,10-K,20231231.0,2023.0,FY,131638000.0,175474000.0,,0.0,2813000.0,468826000.0,,1700000.0,34230000.0,1012638000.0,2793376000.0,,,,1.333004147738495,1.7585139013151787,,0.0006085825896692,True,High Risk,TXRH,,,Low Risk,,,106.41028,164.58246031746037,False
0001558370-24-001599,84246,RLI CORP,US,IL,PEORIA,2024-02-23 11:54:00.0,10-K,20231231.0,2023.0,FY,,,,352391000.0,,-10728000.0,279354000.0,1697992000.0,9000000.0,13539000.0,1334643000.0,20.633281630844227,0.2093099053454744,,,97.5776645247064,0.1645202097536384,1.2722443379990005,True,High Risk,RLI,,,Low Risk,,,66.88224,75.00265873015873,False
0001558370-24-001604,1519061,TRINSEO PLC,US,PA,WAYNE,2024-02-23 12:54:00.0,10-K,20231231.0,2023.0,FY,438100000.0,,,486700000.0,93600000.0,452700000.0,-3000000.0,1722400000.0,4700000.0,-147200000.0,676900000.0,0.0203804347826086,-0.0044319692716797,-0.0125628140703517,,-5.598505434782608,-0.0017417556897352,2.5445412911803813,True,High Risk,TSE,,,Potential Bankruptcy,,,14.95384,4.168492063492064,True
0001558370-24-001613,1040829,"RYMAN HOSPITALITY PROPERTIES, INC.",US,TN,NASHVILLE,2024-02-23 14:58:00.0,10-K,20231231.0,2023.0,FY,,,,1502710000.0,22700000.0,557056000.0,,,15400000.0,-27819000.0,5188537000.0,,,,,-187.51055034329056,,,True,High Risk,RHP,,,Low Risk,,,91.11984,108.3109126984127,False
0001558370-24-001615,1295810,"SUNSTONE HOTEL INVESTORS, INC.",US,CA,ALISO VIEJO,2024-02-23 15:14:00.0,10-K,20231231.0,2023.0,FY,,,,,464000.0,198131000.0,,,12788000.0,2084961000.0,3149321000.0,,,,,0.5104939612779328,,,True,High Risk,SHO,,,Low Risk,,,9.85268,10.598690476190477,False
0001558370-24-001616,1086600,ALLIANCE RESOURCE PARTNERS LP,US,OK,TULSA,2024-02-23 15:30:00.0,10-K,20231231.0,2023.0,FY,175000.0,54300000.0,,,,830642000.0,586200000.0,,5400000.0,,420144000.0,,1.395235919113447,1.395817310325286,310.2857142857143,,,,True,High Risk,ARLP,,,Low Risk,,,20.31284,23.3827380952381,False
0001558370-24-001622,894405,ARCBEST CORP /DE/,US,AR,FORT SMITH,2024-02-23 16:25:00.0,10-K,20231231.0,2023.0,FY,269854000.0,430122000.0,378029000.0,339582000.0,12900000.0,470819000.0,195433000.0,,,4324000.0,2494286000.0,45.1972710453284,0.0783522819756836,0.0878574845173959,1.593906334536453,575.8469010175763,,,True,High Risk,ARCB,,,Low Risk,,,98.82772,116.56333333333332,False
0001558370-24-001626,1282631,NETLIST INC,US,CA,IRVINE,2024-02-23 16:31:00.0,10-K,20231231.0,2023.0,FY,28468000.0,8242000.0,2635000.0,250428000.0,,6007000.0,4831000.0,,570000.0,195000.0,67323000.0,24.77435897435897,0.0717585372012536,0.1243340625402136,0.2895180553604046,344.24615384615385,,,True,High Risk,NLST,,,High Risk,,,2.6297436,1.356531349206349,True
0001558370-24-001628,1113232,AXCELIS TECHNOLOGIES INC,US,MA,BEVERLY,2024-02-23 17:20:00.0,10-K,20231231.0,2023.0,FY,54400000.0,217964000.0,,,,150190000.0,,645504000.0,400000.0,-1846000.0,1281967000.0,,,,4.006691176470588,-695.4566630552546,,0.503526221813822,True,High Risk,ACLS,,,High Risk,,,143.89506,108.4603968253968,True
0001558370-24-001630,1192448,GLAUKOS CORP,US,CA,ALISO VIEJO,2024-02-23 17:24:00.0,10-K,20231231.0,2023.0,FY,13440000.0,36073000.0,60574000.0,-81600000.0,22100000.0,-57758000.0,-99195000.0,,43528000.0,461766000.0,1002383000.0,-0.2148165954184587,-0.0989591802734084,-0.1003040620136853,2.684002976190476,1.170759648826462,,,True,High Risk,GKOS,,,Low Risk,,,62.28808,114.75988095238094,False
0001558370-24-001698,315709,INTERNATIONAL BANCSHARES CORP,US,TX,LAREDO,2024-02-26 15:52:00.0,10-K,20231231.0,2023.0,FY,,,,,0.0,474432000.0,411768000.0,,546000.0,152144000.0,2190498000.0,2.706436007992428,0.1879791718595497,,,13.397531286149963,,,True,High Risk,IBOC,,,Low Risk,,,45.27776,59.3704365079365,False
0001558370-24-001703,1669779,"CAMPING WORLD HOLDINGS, INC.",US,IL,LINCOLNSHIRE,2024-02-26 16:06:00.0,10-K,20231231.0,2023.0,FY,133516000.0,128070000.0,147833000.0,106051000.0,4800000.0,189783000.0,31044000.0,,23191000.0,124584000.0,113619000.0,0.2491812752841456,0.2732289493834658,-1.5602352113383928,0.9592108810929028,-0.088012906954344,,,True,High Risk,CWH,,,High Risk,,,23.95048,22.76623015873016,True
0001558370-24-001708,1031316,FRANKLIN STREET PROPERTIES CORP /MA/,US,MA,WAKEFIELD,2024-02-26 16:26:00.0,10-K,20231231.0,2023.0,FY,,,,1334776000.0,4500000.0,17866000.0,,145707000.0,,10000.0,1169330000.0,,,,,116932.0,,0.1246072537264929,True,High Risk,FSP,,,High Risk,,,1.95648,1.933492063492064,True
0001558370-24-001719,1361538,PRIMORIS SERVICES CORP,US,TX,DALLAS,2024-02-26 17:42:00.0,10-K,20231231.0,2023.0,FY,628962000.0,112200000.0,245837000.0,275846000.0,21800000.0,198552000.0,133021000.0,,5100000.0,698000.0,3827427000.0,190.57449856733524,0.0347546798410524,0.0415890122293037,0.178389155465672,5482.419770773639,,,True,High Risk,PRIM,,,Low Risk,,,29.0012,53.40714285714285,False
0001558370-24-001753,1557746,"ACLARIS THERAPEUTICS, INC.",US,PA,WAYNE,2024-02-27 07:30:00.0,10-K,20231231.0,2023.0,FY,8878000.0,298000.0,19446000.0,,75000.0,-52134000.0,-90865000.0,,3866000.0,157179000.0,197405000.0,-0.5780988554450658,-0.4602973582229426,-0.4819734043399619,0.0335661184951565,0.2559247736656933,,,True,High Risk,ACRS,,,Potential Bankruptcy,,,8.3135844,1.5257960317460315,True
0001558370-24-001834,1828377,FORTITUDE GOLD CORP,US,CO,COLORADO SPRINGS,2024-02-27 16:06:00.0,10-K,20231231.0,2023.0,FY,3881000.0,42000.0,,,,22977000.0,17017000.0,,192000.0,16284000.0,134999000.0,1.0450135101940554,0.1260527855761894,0.1297838588141979,0.0108219531048698,7.290284942274625,,,True,High Risk,FTCO,,,High Risk,,,6.36824,5.0157936507936505,True
0001558370-24-001838,1475841,NATIONAL BANK HOLDINGS CORP,US,CO,GREENWOOD VILLAGE,2024-02-27 16:12:00.0,10-K,20231231.0,2023.0,FY,,,,1159508000.0,7386000.0,72423000.0,93606000.0,38302000.0,700000.0,1212807000.0,9951064000.0,0.0771812827597466,0.0094066322958027,,,7.204985624258435,2.4438932692809776,0.0038490356408118,True,High Risk,NBHC,,,Low Risk,,,34.04708,39.32488095238095,False
0001558370-24-001843,1120914,PDF SOLUTIONS INC,US,CA,SANTA CLARA,2024-02-27 16:18:00.0,10-K,20231231.0,2023.0,FY,2561000.0,44904000.0,4633000.0,,1255000.0,4243000.0,3105000.0,,21484000.0,-225000.0,278671000.0,-13.8,0.0111421712341793,0.011245518090616,17.53377586880125,-1239.5377777777778,,,True,High Risk,PDFS,,,High Risk,,,36.09994,32.199444444444445,True
0001558370-24-001850,1377121,"PROTAGONIST THERAPEUTICS, INC",US,CA,NEWARK,2024-02-27 16:33:00.0,10-K,20231231.0,2023.0,FY,772000.0,,19358000.0,952491000.0,,-70236000.0,-127393000.0,,16395000.0,952491000.0,357951000.0,-0.1337471955115586,-0.3558950806115921,-0.3566643055722761,,-0.6241948742822767,,,True,High Risk,PTGX,,,Low Risk,,,19.67064,35.24198412698413,False
0001558370-24-001857,1326200,GENCO SHIPPING & TRADING LTD,US,NY,NEW YORK,2024-02-27 16:53:00.0,10-K,20231231.0,2023.0,FY,16162000.0,17815000.0,,1588777000.0,,231119000.0,-12870000.0,536934000.0,635000.0,967433000.0,1173866000.0,-0.0133032468398328,-0.0109637726963725,-0.0111168312452924,1.1022769459225343,0.213382218716955,-0.0239694264099498,0.4574065523662837,True,High Risk,GNK,,,Low Risk,,,14.948720000000002,18.72138888888889,False
0001558370-24-001866,1677576,INNOVATIVE INDUSTRIAL PROPERTIES INC,US,UT,PARK CITY,2024-02-27 17:27:00.0,10-K,20231231.0,2023.0,FY,,,,2065248000.0,91000.0,234130000.0,165588000.0,276359000.0,4000000.0,1952972000.0,2391090000.0,0.0847876979291049,0.069252098415367,,,0.2243339894273958,0.5991771572483617,0.1155786691425249,True,High Risk,IIPR,,,Low Risk,,,80.16784,108.81658730158728,False
0001558370-24-001906,1844862,"SOLID POWER, INC.",US,CO,LOUISVILLE,2024-02-28 06:05:00.0,10-K,20231231.0,2023.0,FY,,,,588515000.0,15000.0,-58261000.0,-65549000.0,12700000.0,3427000.0,503335000.0,532792000.0,-0.1302293701014235,-0.1230292496884337,,,0.0585236472726911,-5.161338582677165,0.0238366942446583,True,High Risk,SLDP,,,High Risk,,,2.2948000000000004,1.5157539682539685,True
0001558370-24-001935,1513761,NORWEGIAN CRUISE LINE HOLDINGS LTD.,US,FL,MIAMI,2024-02-28 11:46:00.0,10-K,20231231.0,2023.0,FY,228742000.0,118400000.0,,7708957000.0,,210020000.0,-2269909000.0,,22622000.0,-295449000.0,19492990000.0,7.682913125446355,-0.1164474511093475,-0.117830137984104,0.5176137307534252,-66.97751219330578,,,True,High Risk,NCLH,,,Low Risk,,,16.198760000000004,19.821944444444444,False
0001558370-24-001937,1318742,NCL CORP LTD.,US,FL,MIAMI,2024-02-28 11:52:00.0,10-K,20231231.0,2023.0,FY,228742000.0,20100000.0,,8582346000.0,,-2465033000.0,-1970431000.0,,113563000.0,-241830000.0,18546861000.0,8.1480006616218,-0.1062406732869783,-0.1075673217321057,0.0878719255755392,-77.6937972956209,,,True,High Risk,,,,,,,,,
0001558370-24-001963,912767,UFP INDUSTRIES INC,US,MI,GRAND RAPIDS,2024-02-28 14:23:00.0,10-K,20231231.0,2023.0,FY,203055000.0,617604000.0,,,21327000.0,959890000.0,126069000.0,,,2999761000.0,343363000.0,0.0420263480990652,0.3671595367002269,0.8985161216751718,3.041560168427273,-0.8855365477449704,,,True,High Risk,UFPI,,,Low Risk,,,94.5804,120.57892857142856,False
0001558370-24-001969,1113232,AXCELIS TECHNOLOGIES INC,US,MA,BEVERLY,2024-02-28 15:01:00.0,10-K/A,20231231.0,2023.0,FY,62346000.0,217964000.0,,,,150190000.0,,16924000.0,300000.0,-1846000.0,1281967000.0,,,,3.496038238218972,-695.4566630552546,,0.0132015878723867,True,High Risk,ACLS,,,High Risk,,,143.89506,108.4603968253968,True
0001558370-24-001988,1640266,"VOYAGER THERAPEUTICS, INC.",US,MA,LEXINGTON,2024-02-28 16:02:00.0,10-K,20231231.0,2023.0,FY,2566000.0,,7816000.0,,,-12509000.0,132330000.0,,5800000.0,-275907000.0,159356000.0,-0.4796181321967184,0.8304048796405532,0.8439951527520888,,-1.5775714280536557,,,True,High Risk,VYGR,,,High Risk,,,8.66682,7.6231349206349215,True
0001558370-24-001992,1129155,MARINE PRODUCTS CORP,US,GA,ATLANTA,2024-02-28 16:05:00.0,10-K,20231231.0,2023.0,FY,8250000.0,5340000.0,16496000.0,,,56846000.0,40347000.0,,,-1947000.0,193802000.0,-20.72265023112481,0.2081867060195457,0.2174430887298439,0.6472727272727272,-100.5387776065742,,,True,High Risk,MPX,,,High Risk,,,13.68696,10.182698412698413,True
0001558370-24-001993,742278,RPC INC,US,GA,ATLANTA,2024-02-28 16:06:00.0,10-K,20231231.0,2023.0,FY,9300000.0,324915000.0,,0.0,796000.0,394763000.0,195113000.0,,,1022513000.0,1129013000.0,0.1908171338652907,0.1728173191982731,0.1742526879655768,34.93709677419355,0.1041551549955844,,,True,High Risk,RES,,,High Risk,,,8.09716,6.669801587301588,True
0001558370-24-001995,36377,"FIRST HAWAIIAN, INC.",US,HI,HONOLULU,2024-02-28 16:06:00.0,10-K,20231231.0,2023.0,FY,,,,2538336000.0,,430614000.0,234983000.0,250927000.0,9600000.0,604534000.0,24926474000.0,0.3887010490725087,0.0094270453173601,,,40.23254275193786,0.9364596077743726,0.0100666865277455,True,High Risk,FHB,,,Low Risk,,,20.583440000000003,22.918849206349204,False
0001558370-24-001996,1278027,"B&G FOODS, INC.",US,NJ,PARSIPPANY,2024-02-28 16:06:00.0,10-K,20231231.0,2023.0,FY,127809000.0,150019000.0,64137000.0,46990000.0,21600000.0,5963000.0,-1245000.0,,3222000.0,-35594000.0,3841609000.0,0.0349778052480755,-0.0003240829558656,-0.0003352361462652,1.1737749297780282,-108.92855537450131,,,True,High Risk,BGS,,,High Risk,,,12.481039999999998,9.064007936507936,True
0001558370-24-001997,1476034,METROPOLITAN BANK HOLDING CORP.,US,NY,NEW YORK,2024-02-28 16:06:00.0,10-K,20231231.0,2023.0,FY,,,,,,42426000.0,60555000.0,,1900000.0,-54298000.0,680193000.0,-1.1152344469409554,0.0890262028571302,,,-13.527035986592509,,,True,High Risk,MCB,,,Low Risk,,,40.58952,48.379444444444445,False
0001558370-24-001998,1845815,PAYONEER GLOBAL INC.,US,NY,NEW YORK,2024-02-28 16:06:00.0,10-K,20231231.0,2023.0,FY,,12878000.0,10001000.0,,11959000.0,159489000.0,-33987000.0,61613000.0,6012000.0,0.0,7283119000.0,,-0.0046665446493459,,,,-0.5516205995487965,0.0084596997522627,True,High Risk,PAYO,,,Low Risk,,,5.52462,6.606984126984126,False
0001558370-24-001999,1633931,TOPBUILD CORP,US,FL,DAYTONA BEACH,2024-02-28 16:06:00.0,10-K,20231231.0,2023.0,FY,469585000.0,799009000.0,,887367000.0,36501000.0,403025000.0,614254000.0,,15838000.0,2563655000.0,2207734000.0,0.2396008823340114,0.2782282648181348,0.3533954799041969,1.7015215562677684,-0.1388334233740499,,,True,High Risk,BLD,,,Low Risk,,,244.07348,392.1336904761905,False
0001558370-24-002000,1533615,GLOBAL MEDICAL REIT INC.,US,MD,BETHESDA,2024-02-28 16:07:00.0,10-K,20231231.0,2023.0,FY,,,,,11612000.0,68440000.0,,141049000.0,,583584000.0,1393261000.0,,,,,1.3874215194385042,,0.1012365952969328,True,High Risk,GMRE,,,High Risk,,,9.595240000000002,9.1375,True
0001558370-24-002007,1049606,COMPX INTERNATIONAL INC,US,TX,DALLAS,2024-02-28 16:16:00.0,10-K,20231231.0,2023.0,FY,2663000.0,17840000.0,,53155000.0,,10474000.0,20871000.0,,,115457000.0,177387000.0,0.1807685978329594,0.1176580019956366,0.119451248826721,6.699211415696583,0.5363901712325801,,,True,High Risk,CIX,,,Low Risk,,,20.03728,27.493611111111107,False
0001558370-24-002008,1819928,"DOUBLEVERIFY HOLDINGS, INC.",US,NY,NEW YORK,2024-02-28 16:17:00.0,10-K,20231231.0,2023.0,FY,12932000.0,206941000.0,33085000.0,,5500000.0,82749000.0,29308000.0,,600000.0,-260686000.0,1243031000.0,-0.1124264440744804,0.0235778512362121,0.0238257245961503,16.002242499226725,-5.768307465686688,,,True,High Risk,DV,,,High Risk,,,30.96692,24.670714285714283,True
0001558370-24-002013,1560385,LIBERTY MEDIA CORP,US,CO,ENGLEWOOD,2024-02-28 16:25:00.0,10-K,20231231.0,2023.0,FY,,,,,802000000.0,2437000000.0,761000000.0,104000000.0,175000000.0,8759000000.0,1477000000.0,0.0868820641625756,0.5152335815842924,,,-0.8313734444571298,7.3173076923076925,0.0704129993229519,True,High Risk,FWONK,,,Low Risk,,,68.88036000000001,75.01630952380951,False
0001558370-24-002020,1856608,"SOVOS BRANDS, INC.",US,CO,LOUISVILLE,2024-02-28 16:34:00.0,10-K,20231231.0,2023.0,FY,706000.0,14000.0,69571000.0,577664000.0,22400000.0,105324000.0,30174000.0,528000.0,6963000.0,-6000000.0,1234981000.0,-5.029,0.024432764552653,0.0244467399890624,0.0198300283286118,-206.83016666666663,57.14772727272727,0.0004275369418638,True,High Risk,,,,,,,,,
0001558370-24-002025,907242,MONARCH CASINO & RESORT INC,US,NV,RENO,2024-02-28 16:54:00.0,10-K,20231231.0,2023.0,FY,23092000.0,9566000.0,51812000.0,48821000.0,500000.0,128103000.0,68488000.0,,163000.0,191000.0,680873000.0,358.5759162303665,0.1005885091639703,0.1041197602241475,0.4142560194006582,3563.780104712042,,,True,High Risk,MCRI,,,Low Risk,,,69.218,73.02488095238095,False
0001558370-24-002026,1413837,FIRST FOUNDATION INC.,US,CA,IRVINE,2024-02-28 17:00:00.0,10-K,20231231.0,2023.0,FY,,,,719606000.0,1900000.0,96935000.0,37226000.0,19000.0,,720899000.0,1125107000.0,0.0516383016206153,0.0330866308715526,,,0.560699903870029,1959.2631578947369,1.6887282720665678e-05,True,High Risk,FFWM,,,High Risk,,,7.8565999999999985,7.060952380952381,True
0001558370-24-002032,1355096,"QURATE RETAIL, INC.",US,CO,ENGLEWOOD,2024-02-28 17:11:00.0,10-K,20231231.0,2023.0,FY,895000000.0,,983000000.0,,352000000.0,1225000000.0,-145000000.0,,53000000.0,412000000.0,11368000000.0,-0.3519417475728155,-0.0127551020408163,-0.0138451255609662,,26.59223300970874,,,True,High Risk,QVCGA,,,,,,,,
0001558370-24-002034,1527590,READY CAPITAL CORP,US,NY,NEW YORK,2024-02-28 17:14:00.0,10-K,20231231.0,2023.0,FY,,,,,1600000.0,51130000.0,,,,1791088000.0,35466000.0,,,,,-0.980198627873114,,,True,High Risk,RC,,,High Risk,,,10.85092,8.35297619047619,True
0001558370-24-002036,1425205,"IOVANCE BIOTHERAPEUTICS, INC.",US,CA,SAN CARLOS,2024-02-28 17:16:00.0,10-K,20231231.0,2023.0,FY,26603000.0,151000.0,69406000.0,,9849000.0,-361800000.0,-342252000.0,,1200000.0,584613000.0,663982000.0,-0.5854334405837708,-0.5154537321794868,-0.5369678009473171,0.0056760515731308,0.135763316929319,,,True,High Risk,IOVA,,,Low Risk,,,6.44984,10.25686507936508,False
0001558370-24-002047,1323468,GLOBAL PARTNERS LP,US,MA,WALTHAM,2024-02-28 17:59:00.0,10-K,20231231.0,2023.0,FY,530940000.0,478837000.0,156964000.0,,8136000.0,50218000.0,3581000.0,6408184000.0,10100000.0,,324099000.0,,0.0110490930240451,-0.0173128151575364,0.9018665009228914,,0.0005588166631919,19.772304141635736,True,High Risk,GLP,,,Low Risk,,,32.66184,45.92218253968254,False
0001558370-24-002048,98677,TOOTSIE ROLL INDUSTRIES INC,US,IL,CHICAGO,2024-02-28 18:01:00.0,10-K,20231231.0,2023.0,FY,25246000.0,55568000.0,61690000.0,737453000.0,,72051000.0,91912000.0,,,-21050000.0,1018779000.0,-4.366365795724466,0.0902177999350202,0.0925102638764892,2.2010615543056327,-49.39805225653207,,,True,High Risk,TR,,,High Risk,,,34.884840000000004,29.989047619047614,True
0001558370-24-002078,1958140,"ATLANTA BRAVES HOLDINGS, INC.",US,CO,ENGLEWOOD,2024-02-28 21:03:00.0,10-K,20231231.0,2023.0,FY,,27838000.0,,,3000000.0,1626000.0,-125294000.0,1445756000.0,12200000.0,299510000.0,953016000.0,-0.4183299389002036,-0.1314710351137861,,,2.1819171313144805,-0.0866633097147789,1.517032242900434,True,High Risk,BATRA,,,Low Risk,,,38.83966,42.50944444444445,False
0001558370-24-002081,1759546,LORDSTOWN MOTORS CORP.,US,OH,LORDSTOWN,2024-02-28 21:06:00.0,10-K,20231231.0,2023.0,FY,12801000.0,,,,,-213764000.0,-282404000.0,,18800000.0,-544809000.0,452312000.0,0.5183541387899245,-0.6243566387803109,-0.6425413698405729,,-1.8302212334965096,,,True,High Risk,NRDE,,,,,,,1.650227272727273,
0001558370-24-002083,1604821,"NATERA, INC.",US,TX,AUSTIN,2024-02-28 21:10:00.0,10-K,20231231.0,2023.0,FY,31148000.0,278289000.0,,3145837000.0,2400000.0,-431501000.0,-471716000.0,,48200000.0,705744000.0,1394474000.0,-0.668395338819742,-0.3382752206208219,-0.3460038171354467,8.934409913959163,0.975892108186538,,,True,High Risk,NTRA,,,Low Risk,,,49.99568000000001,109.75198412698413,False
0001558370-24-002090,813762,ICAHN ENTERPRISES L.P.,US,FL,SUNNY ISLES BEACH,2024-02-28 21:56:00.0,10-K,20231231.0,2023.0,FY,,,,,61000000.0,-338000000.0,-183000000.0,217000000.0,,3343000000.0,20858000000.0,-0.0547412503739156,-0.0087736120433406,,,5.239306012563565,-0.8433179723502304,0.010403682040464,True,High Risk,IEP,,,Potential Bankruptcy,,,32.915679999999995,15.594841269841272,True
0001558370-24-002108,1679049,"INTERNATIONAL SEAWAYS, INC.",US,NY,NEW YORK,2024-02-29 08:06:00.0,10-K,20231231.0,2023.0,FY,6570000.0,47264000.0,,,842000.0,287801000.0,-133492000.0,331699000.0,,,2521819000.0,,-0.0529348061855351,-0.05307307546887,7.193911719939117,,-0.4024492084691241,0.1315316444201586,True,High Risk,INSW,,,Low Risk,,,42.15675999999999,51.28718253968254,False
0001558370-24-002119,1001838,SOUTHERN COPPER CORP/,US,AZ,PHOENIX,2024-02-29 10:15:00.0,10-K,20231231.0,2023.0,FY,657600000.0,1394100000.0,,3532800000.0,7900000.0,3573100000.0,,126900000.0,300000.0,8084200000.0,4932700000.0,,,,2.1199817518248176,-0.3898344919719947,,0.0257262756705252,True,High Risk,SCCO,,,Low Risk,,,72.31451999999999,99.92507936507936,False
0001558370-24-002148,27673,DEERE JOHN CAPITAL CORP,US,WI,MADISON,2024-02-29 13:30:00.0,10-Q,20240131.0,2024.0,Q1,,,,,,338700000.0,137600000.0,836500000.0,,52500000.0,49406400000.0,2.620952380952381,0.0027850642831697,,,940.0742857142856,0.1644949193066348,0.0169310048900547,True,High Risk,,,,,,,,,
0001558370-24-002149,315189,DEERE & CO,US,IL,MOLINE,2024-02-29 13:32:00.0,10-Q,20240131.0,2024.0,Q1,,,,,42000000.0,-908000000.0,1751000000.0,12185000000.0,,-110000000.0,10381000000.0,-15.918181818181818,0.1686735381947789,,,-95.37272727272727,0.1437012720558063,1.1737790193622966,True,High Risk,DE,,,High Risk,,,396.45572,393.0136507936508,True
0001558370-24-002152,1022671,STEEL DYNAMICS INC,US,IN,FORT WAYNE,2024-02-29 13:36:00.0,10-K,20231231.0,2023.0,FY,1007304000.0,73245000.0,309312000.0,1212566000.0,34048000.0,3519928000.0,3214066000.0,,58300000.0,8866666000.0,2813020000.0,0.3624886738713289,1.142567774135982,1.779939924107667,0.072713897691263,-0.682742081409179,,,True,High Risk,STLD,,,Low Risk,,,108.38648,128.41876984126986,False
0001558370-24-002154,1458412,"CROSSFIRST BANKSHARES, INC.",US,KS,LEAWOOD,2024-02-29 13:38:00.0,10-K,20231231.0,2023.0,FY,,,,,78000.0,99355000.0,61599000.0,76393000.0,4584000.0,667573000.0,6601086000.0,0.0922730547820238,0.0093316463381934,,,8.888186011117885,0.8063435131491106,0.0115727927192586,True,High Risk,,,,,,,,,
0001558370-24-002166,861884,"RELIANCE, INC.",US,AZ,SCOTTSDALE,2024-02-29 15:16:00.0,10-K,20231231.0,2023.0,FY,412400000.0,1565700000.0,118500000.0,,48100000.0,1671300000.0,,14093300000.0,,7087400000.0,10480300000.0,,,,3.796556741028128,0.4787228038490843,,1.3447420398271042,True,High Risk,RS,,,Low Risk,,,256.59044,297.0345634920635,False
0001558370-24-002174,1368265,CLEAN ENERGY FUELS CORP.,US,CA,NEWPORT BEACH,2024-02-29 15:52:00.0,10-K,20231231.0,2023.0,FY,44435000.0,98426000.0,91534000.0,1553668000.0,500000.0,41298000.0,-93146000.0,200000.0,3000000.0,440613000.0,47127000.0,-0.2114009346070134,-1.976489061472192,-34.60104011887073,2.215055699336109,-0.8930421934895248,-465.73,0.0042438517198209,True,High Risk,CLNE,,,High Risk,,,4.40828,2.80686507936508,True
