adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Accumulated Depreciation/Amortization,Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2021,AvgPrice_2022,Performance
0001717547-22-000014,1717547,"BRIGHTSPIRE CAPITAL, INC.",US,NY,NEW YORK,2022-02-22 16:16:00.0,10-K,20211231.0,2021.0,FY,,,,,2844023000.0,450000.0,-21270000.0,-101046000.0,0.0,10300000.0,1665673000.0,3589325.0,-0.0606637677383255,-28.15181127370745,,,-0.9978451202606994,,0.0,True,High Risk,BRSP,9.278769841269842,8.226812749003983,High Risk
0001718227-22-000037,1718227,"CONSTRUCTION PARTNERS, INC.",US,AL,DOTHAN,2022-02-04 09:15:00.0,10-Q,20211231.0,2022.0,Q1,78722000.0,,,,,,709000.0,7871000.0,,0.0,408899000.0,872584000.0,0.0192492522603381,0.0090203350049966,0.009914821467711,,1.1339841868040763,,,True,High Risk,ROAD,32.367420634920634,26.226115537848603,High Risk
0001718512-22-000007,1718512,GATES INDUSTRIAL CORP PLC,US,CO,DENVER,2022-02-11 14:40:00.0,10-K,20211231.0,2021.0,FY,,708100000.0,252200000.0,,,129900000.0,348900000.0,690100000.0,,,2805700000.0,7533000000.0,0.2459635741526178,0.0916102482410726,,,1.6848914709341698,,,True,High Risk,GTES,16.625,12.608844621513944,High Risk
0001720725-22-000028,1720725,"OYSTER POINT PHARMA, INC.",US,NJ,PRINCETON,2022-02-24 16:15:00.0,10-K,20211231.0,2021.0,FY,2279000.0,0.0,21511000.0,,,,-58399000.0,-100659000.0,,1360000.0,99537000.0,222617000.0,-1.011272190240815,-0.4521622337916691,-0.4568390382049397,0.0,1.2365251112651576,,,True,High Risk,,,,
0001720990-22-000010,1720990,FISKER INC./DE,US,CA,MANHATTAN BEACH,2022-02-28 16:23:00.0,10-K,20211231.0,2021.0,FY,28144000.0,,1989000.0,,,,-301269000.0,-471341000.0,106000.0,4487000.0,6386000.0,1592952000.0,-73.80848731600376,-0.2958915271772156,-0.3012133117928845,,248.44440964610084,-4446.61320754717,6.654312245441169e-05,True,High Risk,,,,
0001722482-22-000030,1722482,"AVANTOR, INC.",US,PA,RADNOR,2022-02-11 16:28:00.0,10-K,20211231.0,2021.0,FY,678900000.0,1222100000.0,,,,312300000.0,929800000.0,572600000.0,912400000.0,18800000.0,2752600000.0,2674300000.0,0.2080215069388941,0.214112104102008,0.2869600080184424,1.8001178376785978,-0.0284458330305892,0.6275756247259974,0.3411733911677822,False,Low Risk,AVTR,35.00666666666667,28.548047808764938,High Risk
0001722684-22-000005,1722684,"WYNDHAM HOTELS & RESORTS, INC.",US,NJ,PARSIPPANY,2022-02-16 12:07:00.0,10-K,20211231.0,2021.0,FY,28000000.0,246000000.0,258000000.0,,,11000000.0,100000000.0,244000000.0,1366000000.0,28000000.0,-52000000.0,597000000.0,-4.6923076923076925,0.4087102177554438,0.4288224956063269,8.785714285714286,-12.48076923076923,0.178623718887262,2.288107202680067,True,High Risk,WH,73.36619047619048,75.30509960159364,Low Risk
0001723089-22-000021,1723089,CHAMPIONX CORP,US,TX,THE WOODLANDS,2022-02-10 14:43:00.0,10-K,20211231.0,2021.0,FY,299666000.0,584440000.0,,,2293179000.0,51400000.0,328219000.0,113299000.0,60064000.0,23178000.0,1770645000.0,3475776000.0,0.0639874170147036,0.032596749617927,0.0356722531650352,1.9503046725354227,0.9629999237565972,1.886304608417688,0.0172807453644883,False,Low Risk,CHX,22.56428571428571,23.48569721115538,Low Risk
0001724570-22-000011,1724570,DATTO HOLDING CORP.,US,CT,NORWALK,2022-02-23 16:44:00.0,10-K,20211231.0,2021.0,FY,7574000.0,12870000.0,,,1755387000.0,4200000.0,125366000.0,-31188000.0,,418000.0,1829957000.0,1793271000.0,-0.0170430234153042,-0.0173916825733533,-0.0174654490655469,1.6992342223395829,-0.0200474655961861,,,True,High Risk,,,,
0001725160-22-000053,1725160,"ZENTALIS PHARMACEUTICALS, INC.",US,NY,NEW YORK,2022-02-24 07:11:00.0,10-K,20211231.0,2021.0,FY,11590000.0,417000.0,19940000.0,,,,-154093000.0,-158725000.0,,617000.0,,365555000.0,,-0.4342027875422303,-0.4484200415295297,0.0359792924935289,,,,True,High Risk,ZNTL,58.11353174603174,32.23884462151394,High Risk
0001726173-22-000004,1726173,BIGLARI HOLDINGS INC.,US,TX,SAN ANTONIO,2022-02-28 06:32:00.0,10-K,20211231.0,2021.0,FY,26537000.0,28508000.0,,,,0.0,93683000.0,35478000.0,10637000.0,,-2810000.0,758663000.0,-12.625622775800712,0.0467638463982031,0.0484588718335368,1.074273655650601,-270.9868327402135,3.3353389113471845,0.0140207180263173,True,High Risk,BH-A,746.4019369047619,658.9107055776892,High Risk
0001726978-22-000029,1726978,"GOOSEHEAD INSURANCE, INC.",US,TX,WESTLAKE,2022-02-25 19:50:00.0,10-K,20211231.0,2021.0,FY,,,,,,200000.0,24643000.0,3567000.0,0.0,0.0,-14020000.0,15127000.0,-0.2544222539229672,0.2358035301117207,,,-2.0789586305278176,,0.0,True,High Risk,GSHD,128.9181746031746,58.049681274900394,Potential Bankruptcy
0001728205-22-000017,1728205,PIEDMONT LITHIUM INC.,US,NC,BELMONT,2022-02-28 16:31:00.0,10-KT,20211231.0,2021.0,FY,1262744.0,,1129196.0,,,,-3533809.0,-9681801.0,0.0,687695.0,23803296.0,170248771.0,-0.4067420327000092,-0.0568685514916286,-0.057293500367341,,6.152319199828461,,0.0,True,High Risk,PLL,60.651150793650785,55.60565737051793,High Risk
0001728688-22-000011,1728688,"I3 VERTICALS, INC.",US,TN,NASHVILLE,2022-02-09 16:39:00.0,10-Q,20211231.0,2022.0,Q1,8264000.0,38500000.0,50815000.0,,,4178000.0,21910000.0,-2528000.0,,6624000.0,242437000.0,224925000.0,-0.0104274512553776,-0.011239301989552,-0.011667997470703,4.658760890609874,-0.0722331987279169,,,True,High Risk,IIIV,28.660238076587305,24.18964140119522,High Risk
0001728949-22-000012,804328,QUALCOMM INC/DE,US,CA,SAN DIEGO,2022-02-02 16:05:00.0,10-Q,20211231.0,2022.0,Q1,3526000000.0,,,,,,3175000000.0,2455000000.0,1818000000.0,,,41240000000.0,,0.0595295829291949,0.0650951901150766,,,1.3503850385038505,0.0440834141610087,True,High Risk,QCOM,145.40019841269844,139.37358565737054,Low Risk
0001728951-22-000025,1728951,"ESSENTIAL PROPERTIES REALTY TRUST, INC.",US,NJ,PRINCETON,2022-02-16 17:09:00.0,10-K,20211231.0,2021.0,FY,,,,,,7544000.0,167393000.0,95725000.0,230234000.0,2162000.0,2036566000.0,3298795000.0,0.0470031415628071,0.0290181717869706,,,0.6197830072779374,0.4157726486965435,0.0697933639404691,True,High Risk,EPRT,26.726785714285715,23.378964143426295,High Risk
0001731122-22-000141,1815547,EMERGING OPPORTUNITIES CORP,US,NJ,NEWARK,2022-02-01 15:12:00.0,10-Q,20210331.0,2021.0,Q1,,,0.0,,,,-5795.0,-5795.0,0.0,,2000.0,,-2.8975,,,,,,,True,High Risk,,,,
0001731122-22-000143,1815547,EMERGING OPPORTUNITIES CORP,US,NJ,NEWARK,2022-02-01 15:15:00.0,10-Q,20210630.0,2021.0,Q2,,,0.0,,,,-5825.0,-5825.0,0.0,,175.0,,-33.285714285714285,,,,,,,True,High Risk,,,,
0001731122-22-000196,1314052,ANAVEX LIFE SCIENCES CORP.,US,NY,NEW YORK,2022-02-09 16:31:00.0,10-Q,20211231.0,2022.0,Q1,4634791.0,,5450040.0,,348328048.0,,-7871378.0,-10882367.0,,939314.0,150818104.0,156896368.0,-0.0721555749036601,-0.0693602225387397,-0.0714715242966385,,0.0403019520786443,,,True,High Risk,AVXL,16.226805555555558,10.749282868525897,High Risk
0001731122-22-000244,1527728,ENOCHIAN BIOSCIENCES INC,US,CA,SUITE 906 LOS ANGELES,2022-02-14 17:18:00.0,10-Q,20211231.0,2022.0,Q2,,,1182323.0,,,3947.0,-9897151.0,-10411969.0,,2727975.0,166272261.0,189605225.0,-0.0626200000973102,-0.0549139349930889,,,0.1403298653646142,,,True,High Risk,RENB,5.7641269841269835,4.059203187250995,High Risk
0001731122-22-000252,1190370,INNOVATIVE DESIGNS INC,US,PA,PITTSBURGH,2022-02-15 13:56:00.0,10-K,20211031.0,2021.0,FY,228667.0,19900.0,14553.0,,11039118.0,,-162312.0,-280743.0,56226.0,,-9787358.0,1399443.0,0.0286842475773339,-0.2006105286174571,-0.2397922403602397,0.0870261122068335,-1.1429847564582802,-4.993117063280333,0.0401774134423481,True,High Risk,IVDN,0.32206061507936506,0.23606535856573704,High Risk
0001731122-22-000257,1762239,"KAIVAL BRANDS INNOVATIONS GROUP, INC.",US,FL,GRANT,2022-02-15 17:33:00.0,10-K,20211031.0,2021.0,FY,242829.0,1985186.0,579604.0,,,,7601623.0,3845822.0,154560.0,9449421.0,3000.0,8915139.0,1281.9406666666666,0.4313810474519803,0.4434599316675718,8.175242660473009,2970.713,24.882388716356107,0.0173368020397662,True,High Risk,KAVL,685.2417338709677,80.25932270916334,Potential Bankruptcy
0001731122-22-000295,1394638,CREATIVE LEARNING CORP,US,FL,ST AUGUSTINE,2022-02-22 17:24:00.0,10-Q,20211231.0,2022.0,Q1,,103704.0,327003.0,,3066745.0,154000.0,22196.0,223467.0,1125.0,,3063562.0,1103030.0,0.0729435212997158,0.2025937644488364,,,-0.6399517946756096,198.63733333333332,0.0010199178626147,True,High Risk,DWAY,0.18225347305389222,0.09880357142857144,High Risk
0001731289-22-000016,1731289,NIKOLA CORP,US,AZ,PHOENIX,2022-02-24 09:17:00.0,10-K,20211231.0,2021.0,FY,,,,,,,-307154000.0,-370866000.0,,15862000.0,186240000.0,989819000.0,-1.991333762886598,-0.3746806234271114,,,4.314749785223368,,,True,High Risk,NKLAQ,,,
0001733186-22-000012,1733186,"VEONEER, INC.",US,MI,SOUTHFIELD,2022-02-17 14:26:00.0,10-K,20211231.0,2021.0,FY,281000000.0,267000000.0,232000000.0,,2349000000.0,6000000.0,-291000000.0,-545000000.0,,5000000.0,853000000.0,0.0,-0.6389214536928488,,1.939501779359431,0.9501779359430604,-1.0,,,True,High Risk,,,,
0001733998-22-000005,1733998,NORTHWEST NATURAL HOLDING CO,US,OR,PORTLAND,2022-02-25 15:29:00.0,10-K,20211231.0,2021.0,FY,97966000.0,,,,,,160353000.0,78666000.0,860400000.0,0.0,888733000.0,47652000.0,0.0885147732783637,1.6508436162175777,-1.5635012123862146,,-0.9463820967602192,0.0914295676429567,18.05590531352304,True,High Risk,NWN,49.92956349206349,49.83087649402391,Low Risk
0001737287-22-000013,1737287,"ALLOGENE THERAPEUTICS, INC.",US,CA,SOUTH SAN FRANCISCO,2022-02-23 16:12:00.0,10-K,20211231.0,2021.0,FY,10255000.0,,,,1725552000.0,151000.0,-184812000.0,-184594000.0,,39611000.0,916406000.0,1038634000.0,-0.2014325528204747,-0.1777276692270809,-0.1794999703416736,,0.1333775640927711,,,True,High Risk,ALLO,25.805198412698413,10.554023904382472,Potential Bankruptcy
0001737953-22-000005,1737953,"REPLIMUNE GROUP, INC.",US,MA,WOBURN,2022-02-03 08:19:00.0,10-Q,20211231.0,2022.0,Q3,2355000.0,,,,,,-59623000.0,-29355000.0,,8318000.0,707190000.0,485282000.0,-0.0415093539218597,-0.0604906013410759,-0.0607855845707529,,-0.3137883737043793,,,True,High Risk,REPL,33.45867063492064,18.796932270916333,High Risk
0001739104-22-000005,1739104,ELANCO ANIMAL HEALTH INC,US,IN,GREENFIELD,2022-02-28 14:46:00.0,10-K,20211231.0,2021.0,FY,418000000.0,87000000.0,,,,360000000.0,483000000.0,68000000.0,,48000000.0,-222000000.0,17693000000.0,-0.3063063063063063,0.003843327869779,0.0039363241678726,0.208133971291866,-80.6981981981982,,,True,High Risk,ELAN,32.11047619047619,20.010199203187252,High Risk
0001739445-22-000012,1739445,"ARCOSA, INC.",US,TX,DALLAS,2022-02-24 10:05:00.0,10-K,20211231.0,2021.0,FY,184700000.0,310800000.0,115200000.0,,,3400000.0,259900000.0,69600000.0,1736900000.0,20000000.0,500000.0,101500000.0,139.2,0.6857142857142857,-0.8365384615384616,1.6827287493232268,202.0,0.0400713915596752,17.112315270935962,True,High Risk,ACA,57.069761904761904,54.710956175298804,Low Risk
0001739614-22-000023,1739614,"INHIBRX, INC.",US,CA,LA JOLLA,2022-02-28 16:07:00.0,10-K,20211231.0,2021.0,FY,13458000.0,373000.0,9621000.0,,,,-80323000.0,-76124000.0,80000.0,3218000.0,75473000.0,150450000.0,-1.0086256012083792,-0.5059754071119973,-0.5556820836253212,0.0277158567394858,0.9934281133650444,-951.55,0.0005317381189764,True,High Risk,,,,
0001739940-22-000007,1739940,CIGNA CORP,US,CT,BLOOMFIELD,2022-02-24 12:09:00.0,10-K,20211231.0,2021.0,FY,6655000000.0,,,,28975000000.0,2949000000.0,2782000000.0,,-3576000000.0,289000000.0,50321000000.0,154889000000.0,,,,,2.0780191172671447,,-0.0230875013719502,True,High Risk,CI,225.59305555555554,272.6523505976096,Low Risk
0001739942-22-000020,1739942,SOLARWINDS CORP,US,TX,AUSTIN,2022-02-25 16:09:00.0,10-K,20211231.0,2021.0,FY,7327000.0,95095000.0,41328000.0,,,215447000.0,,18642000.0,669103000.0,1500000.0,2616100000.0,5710483000.0,0.0071258743931806,0.0032645224580827,0.0032687164790863,12.978708884946087,1.1828229043232292,0.027861181312892,0.1171709993708062,False,Low Risk,,,,
0001741830-22-000006,1741830,"KRONOS BIO, INC.",US,CA,SAN MATEO,2022-02-24 16:20:00.0,10-K,20211231.0,2021.0,FY,998000.0,,4974000.0,,,,-117924000.0,-151078000.0,,200000.0,-7345000.0,511964000.0,20.568822328114365,-0.2950949676149104,-0.2956713362532928,,-70.70238257317904,,,True,High Risk,KRON,22.84861111111111,4.954322709163347,Potential Bankruptcy
0001742924-22-000007,1742924,LIVENT CORP.,US,PA,PHILADELPHIA,2022-02-28 15:45:00.0,10-K,20211231.0,2021.0,FY,65400000.0,96400000.0,61800000.0,,-32200000.0,,13400000.0,-100000.0,,1200000.0,819600000.0,936800000.0,-0.0001220107369448,-0.0001067463706233,-0.0001147578609134,1.474006116207951,0.1429965836993655,,,True,High Risk,,,,
0001744489-22-000059,1744489,WALT DISNEY CO,US,CA,BURBANK,2022-02-09 17:01:00.0,10-Q,20211231.0,2022.0,Q1,,,,,,435000000.0,-109000000.0,1104000000.0,487000000.0,196000000.0,89864000000.0,7527000000.0,0.0122852310157571,0.146671980868872,,,-0.9162400961452862,2.26694045174538,0.0647004118506709,True,High Risk,DIS,175.88607142857146,114.4214342629482,High Risk
0001745041-22-000005,1745041,"IAA, INC.",US,IL,WESTCHESTER,2022-02-28 16:04:00.0,10-K,20211231.0,2021.0,FY,163500000.0,,,,,44300000.0,310000000.0,294400000.0,1384900000.0,800000.0,0.0,2528900000.0,,0.1164142512554865,0.1244609791155829,,,0.2125785255253086,0.5476294040887343,True,High Risk,,,,
0001745797-22-000017,1745797,"BRIGHAM MINERALS, INC.",US,TX,AUSTIN,2022-02-28 16:19:00.0,10-K,20211231.0,2021.0,FY,,17632000.0,,,,,75260000.0,21639000.0,91723000.0,8637000.0,526429000.0,820877000.0,0.0411052582589485,0.0263608311598449,,,0.5593308879260072,0.2359168365622581,0.1117378121204516,True,High Risk,,,,
0001747009-22-000007,1747009,EQUITRANS MIDSTREAM CORP,US,PA,CANONSBURG,2022-02-23 16:22:00.0,10-K,20211231.0,2021.0,FY,72098000.0,252301000.0,83852000.0,,,63195000.0,1168768000.0,423132000.0,,0.0,1527531000.0,7739836000.0,0.2770038709525371,0.0546693754234585,0.0551834191517759,3.49941745956892,4.066892914120892,,,True,High Risk,,,,
0001748773-22-000006,1748773,RATTLER MIDSTREAM LP,US,TX,MIDLAND,2022-02-24 17:29:00.0,10-K,20211231.0,2021.0,FY,139000.0,9415000.0,,,,,218193000.0,34691000.0,5891000.0,9800000.0,,7636337000.0,,0.0045428848936342,0.0045429675867493,67.73381294964028,,5.888813444236972,0.0007714431670577,True,High Risk,,,,
0001748824-22-000018,1748824,BRIGHTSPHERE INVESTMENT GROUP INC.,US,MA,BOSTON,2022-02-28 09:23:00.0,10-K,20211231.0,2021.0,FY,,,,,,300000.0,90500000.0,223900000.0,488100000.0,2500000.0,,114300000.0,,1.9588801399825024,,,,0.4587174759270641,4.270341207349081,True,High Risk,AAMI,24.14734126984127,20.246932270916332,High Risk
0001751788-22-000011,1751788,DOW INC.,US,MI,MIDLAND,2022-02-04 07:57:00.0,10-K,20211231.0,2021.0,FY,,6841000000.0,3790000000.0,,8151000000.0,419000000.0,6077000000.0,,12000000.0,95000000.0,13541000000.0,61470000000.0,,,,,3.539546562292297,,0.0001952171791117,True,High Risk,DOW,61.01928571428572,55.90832669322709,High Risk
0001752836-22-000018,1752836,"COVETRUS, INC.",US,ME,PORTLAND,2022-02-28 16:56:00.0,10-K,20211231.0,2021.0,FY,442000000.0,480000000.0,15000000.0,,,4000000.0,53000000.0,21000000.0,,40000000.0,1000000.0,195000000.0,21.0,0.1076923076923077,-0.0850202429149797,1.085972850678733,194.0,,,True,High Risk,,,,
0001753926-22-000159,1566243,ARAX HOLDINGS CORP,US,NY,NEW YORK,2022-02-07 13:39:00.0,10-K,20211031.0,2021.0,FY,,,14150.0,,,,-21941.0,-131787.0,,,10335.0,,-12.751523947750362,,,,,,,True,High Risk,,,,
0001755672-22-000005,1755672,"CORTEVA, INC.",US,IN,INDIANAPOLIS,2022-02-10 16:10:00.0,10-K,20211231.0,2021.0,FY,3615000000.0,3441000000.0,2148000000.0,,,475000000.0,1070000000.0,615000000.0,7253000000.0,79000000.0,23459000000.0,42344000000.0,0.0262159512340679,0.0145238994898923,0.0158795734462547,0.9518672199170124,0.8050215269193061,0.084792499655315,0.1712875495938031,True,High Risk,CTVA,44.811349206349206,57.71223107569721,Low Risk
0001756497-22-000004,1756497,CHANGE HEALTHCARE INC.,US,TN,NASHVILLE,2022-02-03 16:30:00.0,10-Q,20211231.0,2022.0,Q3,57449000.0,781530000.0,22360000.0,,,,487234000.0,-24472000.0,,10944000.0,9467000.0,10112616000.0,-2.584979402133728,-0.0024199475190198,-0.0024337736011744,13.603892147818064,1067.196471955213,,,True,High Risk,,,,
0001757073-22-000010,1757073,ENVISTA HOLDINGS CORP,US,CA,BREA,2022-02-24 16:21:00.0,10-K,20211231.0,2021.0,FY,,301700000.0,,,,85500000.0,361600000.0,340500000.0,2284800000.0,27700000.0,3720600000.0,3773300000.0,0.0915174971778745,0.0902393130681366,,,0.0141643820889103,0.1490283613445378,0.6055177165876023,True,High Risk,NVST,41.22198412698412,40.02446215139442,Low Risk
0001758730-22-000006,1758730,TRADEWEB MARKETS INC.,US,NY,NEW YORK,2022-02-24 16:17:00.0,10-K,20211231.0,2021.0,FY,,,,,,103300000.0,443234000.0,226828000.0,,51943000.0,4645595000.0,369401000.0,0.0488264689453127,0.6140427340478234,,,-0.9204835979029596,,,True,High Risk,TW,82.37202380952381,71.47956175298805,High Risk
0001758766-22-000032,1758766,"STEM, INC.",US,CA,SAN FRANCISCO,2022-02-28 16:51:00.0,10-K,20211231.0,2021.0,FY,28273000.0,61701000.0,16072000.0,,,5300000.0,-101266000.0,-59414000.0,16900000.0,1723000.0,20000.0,1191830000.0,-2970.7,-0.0498510693639193,-0.0510623888644905,2.182329430905811,59590.5,-3.515621301775148,0.0141798746465519,True,High Risk,STEM,26.760952380952382,11.205179282868526,Potential Bankruptcy
0001759509-22-000016,1759509,"LYFT, INC.",US,CA,SAN FRANCISCO,2022-02-28 16:10:00.0,10-K,20211231.0,2021.0,FY,84108000.0,,954008000.0,,,18100000.0,-101721000.0,-1009359000.0,-560300000.0,28743000.0,1676163000.0,4678964000.0,-0.6021842744410896,-0.215722754011358,-0.2196715196297773,,1.7914731443183032,1.801461716937355,-0.1197487307019246,True,High Risk,LYFT,53.239999999999995,22.381593625498006,Potential Bankruptcy
0001759631-22-000014,1759631,HYLIION HOLDINGS CORP.,US,TX,CEDAR PARK,2022-02-24 17:18:00.0,10-K,20211231.0,2021.0,FY,7455000.0,70000.0,7759000.0,,,,-11072000.0,324117000.0,,,-18069000.0,578440000.0,-17.937738668437657,0.5603295069497268,0.5676453847298966,0.0093896713615023,-33.0128396701533,,,True,High Risk,HYLN,10.558849206349207,3.5678884462151395,Potential Bankruptcy
0001764013-22-000031,1764013,"IMMUNOVANT, INC.",US,NY,NEW YORK,2022-02-04 07:22:00.0,10-Q,20211231.0,2022.0,Q3,3827000.0,,15160000.0,,,,-73156000.0,-37703000.0,,12841000.0,391480000.0,412489000.0,-0.0963088791253704,-0.0914036495518668,-0.092259617972799,,0.0536655767855318,,,True,High Risk,IMVT,14.261309523809524,7.012310756972111,Potential Bankruptcy
0001764046-22-000027,1764046,CLARIVATE PLC,US,PA,PHILADELPHIA,2022-02-03 06:11:00.0,10-K/A,20201231.0,2020.0,FY,28583000.0,737733000.0,,,,40932000.0,263500000.0,-103948000.0,,1300000.0,-1250838000.0,0.0,0.0831026879579929,,3.636707133610888,25.81020186824336,-1.0,,,True,High Risk,CLVT,25.554246031746032,13.371633466135458,High Risk
0001764046-22-000031,1764046,CLARIVATE PLC,US,PA,PHILADELPHIA,2022-02-03 06:25:00.0,10-Q/A,20210331.0,2021.0,Q1,94548000.0,0.0,,,,49112000.0,0.0,-55951000.0,,-17469000.0,-9319000.0,14727023000.0,6.003970383088314,-0.0037992063976541,-0.0038237550380233,0.0,-1581.3222448760596,,,True,High Risk,CLVT,25.554246031746032,13.371633466135458,High Risk
0001764046-22-000032,1764046,CLARIVATE PLC,US,PA,PHILADELPHIA,2022-02-03 06:28:00.0,10-Q/A,20210630.0,2021.0,Q2,82038000.0,628134000.0,,,,255244000.0,107562000.0,-49357000.0,,58138000.0,9989284000.0,-396627000.0,-0.0049409947699955,0.1244418559503009,0.1031138687808801,7.656622540773788,-1.039705248143911,,,True,High Risk,CLVT,25.554246031746032,13.371633466135458,High Risk
0001764046-22-000033,1764046,CLARIVATE PLC,US,PA,PHILADELPHIA,2022-02-03 06:31:00.0,10-Q/A,20210930.0,2021.0,Q3,94494000.0,333858000.0,,,,0.0,128022000.0,-82852000.0,,3048000.0,-10097000.0,-354536000.0,8.205605625433297,0.2336913599747275,0.1845132841903659,3.5331132135373675,34.113003862533425,,,True,High Risk,CLVT,25.554246031746032,13.371633466135458,High Risk
0001765048-22-000004,1765048,"CHARMT, INC.",US,FL,MIAMI,2022-02-11 08:02:00.0,10-K,20211231.0,2021.0,FY,5000.0,,,,,,20363.0,-31619.0,,,-68978.0,1432.0,0.4583925309518977,-22.080307262569832,8.86182735426009,,-1.0207602423961264,,,True,High Risk,,,,
0001766400-22-000044,1766400,"PENNANT GROUP, INC.",US,ID,EAGLE,2022-02-28 16:06:00.0,10-K,20211231.0,2021.0,FY,10553000.0,53940000.0,,,,,-18223000.0,6345000.0,,7964000.0,,530297000.0,,0.0119649932019226,0.0122079331363132,5.111342746138539,,,,True,High Risk,PNTG,37.220297619047614,14.600677290836652,Potential Bankruptcy
0001767258-22-000010,1767258,"XPEL, INC.",US,TX,SAN ANTONIO,2022-02-28 07:31:00.0,10-K,20211231.0,2021.0,FY,,9944213.0,,,,2500620.0,18466011.0,13977625.0,,169012.0,,83839831.0,,0.1667181915001713,,,,,,True,High Risk,XPEL,70.65876984126984,59.50709163346613,High Risk
0001770450-22-000010,1770450,XEROX HOLDINGS CORP,US,CT,NORWALK,2022-02-23 16:42:00.0,10-K,20211231.0,2021.0,FY,1069000000.0,818000000.0,,,3202000000.0,45000000.0,629000000.0,1353000000.0,,54000000.0,5072000000.0,14741000000.0,0.2667586750788643,0.0917848178549623,0.0989613809245172,0.7652011225444341,1.9063485804416405,,,True,High Risk,XRX,22.75734126984127,17.48358565737052,High Risk
0001770787-22-000015,1770787,"10X GENOMICS, INC.",US,CA,PLEASANTON,2022-02-18 16:07:00.0,10-K,20211231.0,2021.0,FY,4709000.0,51208000.0,,,1680865000.0,,34627000.0,-542731000.0,,48626000.0,420083000.0,1018826000.0,-1.2919613504950211,-0.5327023456409632,-0.5351759215159592,10.874495646634104,1.42529690561151,,,True,High Risk,TXG,169.5495238095238,52.34501992031873,Potential Bankruptcy
0001772016-22-000028,1772016,"BELLRING BRANDS, INC.",US,MO,ST. LOUIS,2022-02-04 13:28:00.0,10-Q,20211231.0,2022.0,Q1,91900000.0,103900000.0,,,,4900000.0,-9100000.0,7800000.0,306500000.0,,0.0,600600000.0,,0.0129870129870129,0.0153332022803223,1.130576713819369,,0.0254486133768352,0.5103230103230103,True,High Risk,BRBR,27.476825396825397,24.4000796812749,High Risk
0001772695-22-000011,1772695,SUNNOVA ENERGY INTERNATIONAL INC.,US,TX,HOUSTON,2022-02-24 07:06:00.0,10-K,20211231.0,2021.0,FY,2744000.0,2953000.0,88000.0,,1462690000.0,29000.0,-209230000.0,-252284000.0,,,1021450000.0,5504234000.0,-0.2469861471437662,-0.0458345339242481,-0.0458573949966281,1.0761661807580174,4.38864751089138,,,True,High Risk,NOVA,37.177261904761906,21.24804780876494,High Risk
