adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2024,AvgPrice_2025,Performance
0001563190-25-000050,1563190,"COMPASS, INC.",US,NY,NEW YORK,2025-02-25 16:46:00.0,10-K,20241231.0,2024.0,FY,18400000.0,36600000.0,,2946500000.0,38100000.0,-291700000.0,-601500000.0,6018000000.0,84800000.0,428700000.0,1160300000.0,-1.4030790762771168,-0.5184004136861157,-0.5267536561870566,1.9891304347826089,1.7065547002565895,-0.0999501495513459,5.18658967508403,True,High Risk,COMP,4.629880952380953,7.670918367346937,Low Risk
0001564408-25-000019,1564408,SNAP INC,US,CA,SANTA MONICA,2025-02-04 19:54:00.0,10-K,20241231.0,2024.0,FY,278961000.0,1278176000.0,805836000.0,,132300000.0,184614000.0,-1429653000.0,,1387787000.0,12069097000.0,7967758000.0,-0.1184556723672036,-0.1794297718379499,-0.1859397510429785,4.581916468610308,-0.3398215293157392,,,True,High Risk,SNAP,12.59170634920635,9.603877551020407,High Risk
0001564708-25-000072,1564708,NEWS CORP,US,NY,NEW YORK,2025-02-06 06:56:00.0,10-Q,20241231.0,2025.0,Q2,254000000.0,1420000000.0,986000000.0,11254000000.0,,,156000000.0,2135000000.0,,8120000000.0,16684000000.0,0.0192118226600985,0.0093502757132582,0.0094948265368228,5.590551181102362,1.054679802955665,0.0730679156908665,0.1279669144090146,False,Low Risk,NWSA,26.58055555555556,27.578571428571433,High Risk
0001566011-25-000004,1566011,PBF HOLDING CO LLC,US,NJ,PARSIPPANY,2025-02-25 15:38:00.0,10-K,20241231.0,2024.0,FY,952900000.0,,2968000000.0,,,4696200000.0,3710300000.0,,11600000.0,6148700000.0,12924100000.0,0.6034283669718802,0.2870838201499524,0.3099355118952152,,1.1019239839315629,,,True,High Risk,,,,
0001567683-25-000007,1567683,"CLEARWAY ENERGY, INC.",US,NJ,PRINCETON,2025-02-24 17:53:00.0,10-K,20241231.0,2024.0,FY,130000000.0,3000000.0,,,174000000.0,787000000.0,582000000.0,1190000000.0,,,14701000000.0,,0.0395891435956737,0.0399423512456248,0.023076923076923,,0.4890756302521008,0.0809468743622882,True,High Risk,CWEN,26.051031746031743,27.90408163265306,Low Risk
0001568651-25-000008,1568651,"OSCAR HEALTH, INC.",US,NY,NEW YORK,2025-02-20 16:06:00.0,10-K,20241231.0,2024.0,FY,,,,,,380349000.0,-606275000.0,3963638000.0,112300000.0,803967000.0,3601480000.0,-0.7541043351281831,-0.1683405155658229,,,3.4796366019998333,-0.1529592258425214,1.1005581038906227,True,High Risk,OSCR,16.573095238095238,14.462448979591835,High Risk
0001569187-25-000016,1569187,"ARMADA HOFFLER PROPERTIES, INC.",US,VA,VIRGINIA BEACH,2025-02-27 17:32:00.0,10-K,20241231.0,2024.0,FY,,,,580687000.0,15767000.0,116858000.0,74747000.0,471131000.0,,572622000.0,2562898000.0,0.130534628428527,0.0291650311483328,,,3.47572395052932,0.158654386996398,0.1838274484587369,True,High Risk,AHH,11.202619047619045,8.242448979591838,High Risk
0001571283-25-000006,1571283,"REXFORD INDUSTRIAL REALTY, INC.",US,CA,LOS ANGELES,2025-02-07 21:53:00.0,10-K,20241231.0,2024.0,FY,,,,7940781000.0,42202000.0,327695000.0,167584000.0,631204000.0,28426000.0,7766917000.0,10929829000.0,0.0215766436026031,0.0153327192950594,,,0.4072287627124121,0.2654989512107021,0.0577505832890889,True,High Risk,REXR,47.596269841269844,37.73051020408163,High Risk
0001571949-25-000003,1571949,"INTERCONTINENTAL EXCHANGE, INC.",US,GA,ATLANTA,2025-02-06 08:27:00.0,10-K,20241231.0,2024.0,FY,,1366000000.0,,,610000000.0,3554000000.0,1446000000.0,,155000000.0,25717000000.0,136084000000.0,0.0562273982190768,0.0106257899532641,,,4.291596998094645,,,True,High Risk,ICE,145.12742063492064,165.10234693877553,Low Risk
0001573221-25-000013,1573221,"THEREALREAL, INC.",US,CA,SAN FRANCISCO,2025-02-21 16:11:00.0,10-K,20241231.0,2024.0,FY,8961000.0,17226000.0,77122000.0,,,-91557000.0,-196445000.0,,46138000.0,73128000.0,446923000.0,-2.6863171425445795,-0.4395499895955231,-0.4485434809412689,1.922330097087379,5.111516792473471,,,True,High Risk,REAL,3.6128968253968257,6.825306122448981,Low Risk
0001573516-25-000010,1573516,MURPHY USA INC.,US,AR,EL DORADO,2025-02-20 06:16:00.0,10-K,20241231.0,2024.0,FY,,336700000.0,,,,994700000.0,672900000.0,,16000000.0,807200000.0,4123200000.0,0.8336223984142715,0.1631984866123399,,,4.10802775024777,,,True,High Risk,MUSA,460.63630952380953,476.43081632653065,High Risk
0001574197-25-000006,1574197,"FIVE POINT HOLDINGS, LLC",US,CA,IRVINE,2025-02-21 20:49:00.0,10-K,20241231.0,2024.0,FY,,,,,11100000.0,-188302000.0,-15403000.0,42694000.0,6200000.0,,2885784000.0,,-0.0053375443207114,,,,-0.3607766899330116,0.0147945930811176,True,High Risk,FPH,3.338531746031746,5.250510204081634,Low Risk
0001575515-25-000011,1575515,"SPROUTS FARMERS MARKET, INC.",US,AZ,PHOENIX,2025-02-20 16:08:00.0,10-K,20241231.0,2024.0,FY,179927000.0,,164887000.0,774834000.0,,371329000.0,261164000.0,,16603000.0,959876000.0,3327428000.0,0.2720809771262121,0.0784882497833161,0.0829750332088854,,2.466518591984798,,,True,High Risk,SFM,89.68087301587302,154.04132653061222,Low Risk
0001575965-25-000008,1575965,"GAMING & LEISURE PROPERTIES, INC.",US,PA,WYOMISSING,2025-02-20 16:51:00.0,10-K,20241231.0,2024.0,FY,,,,6052109000.0,,920126000.0,684653000.0,1531546000.0,12500000.0,3390140000.0,11806658000.0,0.201954196581852,0.0579887212791291,,,2.482646144407016,0.4470339121384535,0.1297188416908493,True,High Risk,GLPI,47.47269841269841,48.556938775510204,High Risk
0001576018-25-000010,1576018,SIRIUSPOINT LTD,US,NY,NEW YORK,2025-02-21 16:36:00.0,10-K,20241231.0,2024.0,FY,,,,,8100000.0,293300000.0,-386800000.0,2105600000.0,26800000.0,2513900000.0,12871500000.0,-0.1538645133060185,-0.0300508876199355,,,4.1201320657146265,-0.1837006079027355,0.1635862176125548,True,High Risk,SPNT,13.21900793650794,15.967755102040817,Low Risk
0001576280-25-000044,1576280,"GUARDANT HEALTH, INC.",US,CA,PALO ALTO,2025-02-20 17:18:00.0,10-K,20241231.0,2024.0,FY,51741000.0,88783000.0,,,2500000.0,-309463000.0,-654588000.0,449538000.0,94685000.0,645005000.0,1786421000.0,-1.0148572491686112,-0.3664242639333057,-0.3773537482417506,1.7159119460389247,1.7696234912907651,-1.4561349652309703,0.2516416902846529,True,High Risk,GH,25.35111553784861,43.08377551020409,Low Risk
0001577670-25-000010,1577670,LADDER CAPITAL CORP,US,NY,NEW YORK,2025-02-10 06:56:00.0,10-K,20241231.0,2024.0,FY,,,,1756750000.0,305000.0,106710000.0,,,31584000.0,1533148000.0,5951173000.0,,,,,2.881668958247997,,,True,High Risk,LADR,11.329880952380952,11.040102040816326,High Risk
0001577916-25-000003,1577916,"PREMIER, INC.",US,NC,CHARLOTTE,2025-02-04 17:08:00.0,10-Q,20241231.0,2025.0,Q2,22610000.0,100965000.0,58482000.0,,12399000.0,35380000.0,,,8378000.0,,3401449000.0,,,,4.465501990269792,,,,True,High Risk,PINC,20.6234126984127,20.17448979591837,High Risk
0001578732-25-000015,1578732,"MARCUS & MILLICHAP, INC.",US,CA,CALABASAS,2025-02-27 17:27:00.0,10-K,20241231.0,2024.0,FY,,,,153740000.0,4700000.0,13629000.0,104225000.0,,17312000.0,696304000.0,878411000.0,0.1496831843562582,0.1186517473028001,,,0.2615337553712171,,,True,High Risk,MMI,36.49718253968254,34.37908163265306,High Risk
0001579091-25-000015,1579091,MAPLEBEAR INC.,US,CA,SAN FRANCISCO,2025-02-28 16:16:00.0,10-K,20241231.0,2024.0,FY,72000000.0,853000000.0,451000000.0,,,277000000.0,428000000.0,,33000000.0,-573000000.0,4727000000.0,-0.7469458987783595,0.0905436852126084,0.0919441460794844,11.84722222222222,-9.24956369982548,,,True,High Risk,CART,35.60916666666667,43.692244897959185,Low Risk
0001579684-25-000007,1579684,"GANNETT CO., INC.",US,NY,PITTSFORD,2025-02-20 10:09:00.0,10-K,20241231.0,2024.0,FY,142215000.0,266096000.0,,1426325000.0,95600000.0,40776000.0,-78002000.0,,16800000.0,59998000.0,2181247000.0,-1.3000766692223074,-0.0357602784095519,-0.0382544266102738,1.871082515909011,35.355328510950365,,,True,High Risk,GCI,3.963134920634921,3.828163265306122,High Risk
0001579877-25-000034,1579877,OUTFRONT MEDIA INC.,US,NY,NEW YORK,2025-02-28 16:57:00.0,10-K,20241231.0,2024.0,FY,55500000.0,287600000.0,,,73300000.0,254100000.0,142700000.0,1772100000.0,33800000.0,972300000.0,5582900000.0,0.1467654016250128,0.0255601927313761,0.0258168397438216,5.181981981981982,4.7419520724056365,0.0805259296879408,0.3174156800229271,True,High Risk,OUT,15.989603174603173,16.841122448979593,Low Risk
0001580670-25-000016,1580670,"LGI HOMES, INC.",US,TX,THE WOODLANDS,2025-02-25 18:17:00.0,10-K,20241231.0,2024.0,FY,,,,,,-370451000.0,326567000.0,2304455000.0,3600000.0,,3407851000.0,,0.0958278398908872,,,,0.1417111638109661,0.6762194121750041,True,High Risk,LGIH,106.14960317460319,71.7230612244898,High Risk
0001580808-25-000043,1580808,"A10 NETWORKS, INC.",US,CA,SAN JOSE,2025-02-25 16:12:00.0,10-K,20241231.0,2024.0,FY,7024000.0,72928000.0,21388000.0,,,66100000.0,46908000.0,,,208888000.0,389809000.0,0.2245605300448087,0.1203358567914029,0.1225439868333398,10.382687927107062,0.866114855807897,,,True,High Risk,ATEN,14.389603174603176,18.14938775510204,Low Risk
0001580905-25-000010,1580905,"INSTALLED BUILDING PRODUCTS, INC.",US,OH,COLUMBUS,2025-02-27 15:29:00.0,10-K,20241231.0,2024.0,FY,158600000.0,423300000.0,,244700000.0,43800000.0,277900000.0,223400000.0,,13800000.0,416800000.0,1981300000.0,0.5359884836852208,0.112754252258618,0.1225654249190761,2.6689785624211853,3.753598848368522,,,True,High Risk,IBP,220.8797619047619,174.41632653061228,High Risk
0001581068-25-000009,1581068,BRIXMOR PROPERTY GROUP INC.,US,NY,NEW YORK,2025-02-10 16:06:00.0,10-K,20241231.0,2024.0,FY,,,,3310590000.0,18900000.0,566382000.0,354193000.0,,,2850301000.0,8332716000.0,0.1242651214731356,0.0425063088673608,,,1.923451242517896,,,True,High Risk,BRX,24.77845238095238,26.085714285714285,Low Risk
0001581760-25-000008,1581760,"LIFE360, INC.",US,CA,SAN MATEO,2025-02-27 16:05:00.0,10-K,20241231.0,2024.0,FY,5896000.0,42180000.0,,,8700000.0,-57055000.0,-91629000.0,0.0,34680000.0,250045000.0,321717000.0,-0.3664500389929813,-0.2848124283143259,-0.2901295354013824,7.154002713704206,0.2866364054470195,,0.0,True,High Risk,LIF,38.177241448275865,43.56214285714286,Low Risk
0001581990-25-000006,1581990,PLAINS GP HOLDINGS LP,US,TX,HOUSTON,2025-02-27 21:14:00.0,10-K,20241231.0,2024.0,FY,,,,,254000000.0,2404000000.0,168000000.0,57342000000.0,41000000.0,,28597000000.0,,0.0058747421058152,,,,0.0029297896829549,2.0051753680455997,True,High Risk,PAGP,18.211626984126983,20.07061224489796,Low Risk
0001582961-25-000035,1582961,"DIGITALOCEAN HOLDINGS, INC.",US,NY,NEW YORK,2025-02-25 07:11:00.0,10-K,20241231.0,2024.0,FY,3957000.0,62186000.0,31046000.0,,6301000.0,195152000.0,-27804000.0,,105829000.0,578197000.0,1460967000.0,-0.0480874165725522,-0.0190312306848819,-0.0190829163835526,15.715440990649482,1.5267633695781888,,,True,High Risk,DOCN,36.90484126984127,35.46224489795919,High Risk
0001584207-25-000006,1584207,"ONEMAIN HOLDINGS, INC.",US,IN,EVANSVILLE,2025-02-07 08:36:00.0,10-K,20241231.0,2024.0,FY,,,,1715000000.0,13000000.0,2387000000.0,872000000.0,,29000000.0,3037000000.0,22537000000.0,0.2871254527494237,0.0386919288281492,,,6.420810009878169,,,True,High Risk,OMF,49.22238095238096,50.93428571428572,High Risk
0001584509-25-000053,1584509,ARAMARK,US,PA,PHILADELPHIA,2025-02-04 16:25:00.0,10-Q,20241231.0,2025.0,Q1,1394007000.0,,1282842000.0,3931932000.0,23900000.0,-657077000.0,28536000.0,,,3712718000.0,12674371000.0,0.0076860133196219,0.0022514726766322,0.0025297056016986,,2.413771528028792,,,True,High Risk,ARMK,34.24309523809523,36.15255102040817,Low Risk
0001585521-25-000042,1585521,"ZOOM COMMUNICATIONS, INC.",US,CA,SAN JOSE,2025-02-28 16:02:00.0,10-K,20250131.0,2024.0,FY,10175000.0,536078000.0,173993000.0,5228756000.0,5300000.0,1290262000.0,103711000.0,,1285752000.0,5780018000.0,9929793000.0,0.0179430237068465,0.0104444271899726,0.0104551405104511,52.685798525798525,0.717951916412717,,,True,High Risk,ZM,67.33293650793651,78.4054081632653,Low Risk
0001585689-25-000008,1585689,HILTON WORLDWIDE HOLDINGS INC.,US,VA,MCLEAN,2025-02-06 10:06:00.0,10-K,20241231.0,2024.0,FY,457000000.0,1487000000.0,,,38000000.0,1681000000.0,1255000000.0,8773000000.0,,10720000000.0,15401000000.0,0.117070895522388,0.0814882150509707,0.083980192719486,3.25382932166302,0.436660447761194,0.1430525475891941,0.5696383351730407,False,Low Risk,HLT,216.08420634920634,241.41346938775507,Low Risk
0001587523-25-000010,1587523,KNOWLES CORP,US,IL,ITASCA,2025-02-13 16:07:00.0,10-K,20241231.0,2024.0,FY,35900000.0,90700000.0,,,5800000.0,,-430100000.0,478800000.0,22400000.0,1459500000.0,1183900000.0,-0.2946899623158616,-0.3632908184812906,-0.3746515679442508,2.5264623955431755,-0.1888317917094895,-0.8982873851294904,0.4044260494974238,True,High Risk,KN,17.390992063492067,16.979387755102042,High Risk
0001587732-25-000013,1587732,"ONE GAS, INC.",US,OK,TULSA,2025-02-20 16:32:00.0,10-K,20241231.0,2024.0,FY,278056000.0,,,,3521000.0,1570842000.0,221742000.0,5769000.0,1100000.0,2349532000.0,7770994000.0,0.0943770929700042,0.0285345735693529,0.0295934652068387,,2.307464635510391,38.436817472698905,0.0007423760718384,True,High Risk,OGS,66.53138888888888,73.70683673469387,Low Risk
0001588978-25-000007,1588978,PROCEPT BIOROBOTICS CORP,US,CA,SAN JOSE,2025-02-27 17:01:00.0,10-K,20241231.0,2024.0,FY,13499000.0,48376000.0,,,300000.0,-80382000.0,-87154000.0,,10337000.0,267091000.0,404717000.0,-0.3263082619781273,-0.2153455377461287,-0.2227760481368444,3.5836728646566414,0.5152775645753694,,,True,High Risk,PRCT,66.13031746031747,62.90183673469388,High Risk
0001589526-25-000026,1589526,BLUE BIRD CORP,US,GA,MACON,2025-02-05 16:36:00.0,10-Q,20241231.0,2025.0,Q1,143156000.0,59099000.0,,,,217000.0,26150000.0,,,-31884000.0,524894000.0,-0.8201605821101493,0.0498195826204909,0.0685024807590546,0.4128293609768365,-17.46261447748087,,,True,High Risk,BLBD,42.07936507936508,36.436836734693884,High Risk
0001590584-25-000037,1590584,CIVEO CORP,US,TX,HOUSTON,2025-02-27 16:48:00.0,10-K,20241231.0,2024.0,FY,58699000.0,143222000.0,40523000.0,1628972000.0,5900000.0,91773000.0,3997000.0,,14900000.0,320171000.0,566184000.0,0.0124839538871415,0.0070595424808896,0.0078760948599466,2.439939351607353,0.7683800219257834,,,True,High Risk,CVEO,24.927142857142858,22.208571428571428,High Risk
0001590714-25-000022,1590714,ELEMENT SOLUTIONS INC,US,FL,FORT LAUDERDALE,2025-02-19 16:17:00.0,10-K,20241231.0,2024.0,FY,140600000.0,461800000.0,,,120000000.0,,187200000.0,,17700000.0,2328500000.0,4974100000.0,0.0803951041442989,0.0376349490360065,0.0387296989758973,3.2844950213371265,1.1361820914751986,,,True,High Risk,ESI,25.299880952380953,23.56530612244898,High Risk
0001590895-25-000068,1590895,"CAESARS ENTERTAINMENT, INC.",US,NV,RENO,2025-02-25 16:34:00.0,10-K,20241231.0,2024.0,FY,408000000.0,608000000.0,,7001000000.0,187000000.0,,-899000000.0,,101000000.0,4552000000.0,33366000000.0,-0.1974956063268892,-0.0269435952766289,-0.0272771406031919,1.4901960784313726,6.329964850615114,,,True,High Risk,CZR,39.44142857142857,30.41132653061225,High Risk
0001591698-25-000010,1591698,PAYLOCITY HOLDING CORP,US,IL,SCHAUMBURG,2025-02-07 10:03:00.0,10-Q,20241231.0,2025.0,Q2,8638000.0,32997000.0,158311000.0,,2525000.0,137212000.0,38116000.0,326361000.0,43208000.0,842863000.0,4245460000.0,0.0452220586263722,0.0089780612701568,0.0089963656721948,3.819981477193795,4.036951438134074,0.1167909155812122,0.0768729419191324,True,High Risk,PCTY,165.90988095238092,195.80204081632652,Low Risk
0001592386-25-000055,1592386,"VIRTU FINANCIAL, INC.",US,NY,NEW YORK,2025-02-21 16:12:00.0,10-K,20241231.0,2024.0,FY,,,,,64837000.0,706803000.0,265026000.0,2364812000.0,36200000.0,1202727000.0,14466384000.0,0.2203542449782868,0.0183201275453492,,,11.027986400903943,0.1120706424020175,0.1634694613387837,True,High Risk,VIRT,26.01230158730159,38.05061224489796,Low Risk
0001594805-25-000012,1594805,SHOPIFY INC.,CA,ON,OTTAWA,2025-02-11 07:03:00.0,10-K,20241231.0,2024.0,FY,,,,,54000000.0,-136000000.0,-3460000000.0,5600000000.0,549000000.0,11133000000.0,11299000000.0,-0.3107877481361717,-0.3062217895388972,,,0.0149106260666487,-0.6178571428571429,0.4956190813346314,True,High Risk,SHOP,77.9479761904762,103.31122448979593,Low Risk
0001595974-25-000008,1595974,"MAGNITE, INC.",US,NY,NEW YORK,2025-02-26 16:19:00.0,10-K,20241231.0,2024.0,FY,,1176276000.0,,,184400000.0,192550000.0,-130323000.0,,64118000.0,880757000.0,2688806000.0,-0.147967032904649,-0.0484687255235223,,,2.052835231511075,,,True,High Risk,MGNI,12.338055555555558,14.615204081632653,Low Risk
0001596532-25-000028,1596532,"ARISTA NETWORKS, INC.",US,CA,SANTA CLARA,2025-02-18 19:50:00.0,10-K,20241231.0,2024.0,FY,435059000.0,1034398000.0,407302000.0,,33700000.0,492813000.0,1352446000.0,,230934000.0,3978600000.0,9956635000.0,0.3399301261750364,0.1358336425910963,0.1420401412539268,2.3776039571644305,1.5025473784748404,,,True,High Risk,ANET,83.15654761904764,93.85112244897961,Low Risk
0001597033-25-000027,1597033,SABRE CORP,US,TX,SOUTHLAKE,2025-02-20 08:13:00.0,10-K,20241231.0,2024.0,FY,231767000.0,343436000.0,,,51000000.0,,-435448000.0,,,,4672194000.0,,-0.0931998970933142,-0.0980644429015497,1.4818157891330517,,,,True,High Risk,SABR,3.232738095238095,3.1088775510204085,High Risk
0001599298-25-000048,1599298,SUMMIT THERAPEUTICS INC.,US,FL,MIAMI,2025-02-24 06:53:00.0,10-K,20241231.0,2024.0,FY,2667000.0,,8783000.0,,914000.0,-41582000.0,-78782000.0,,11948000.0,83284000.0,202949000.0,-0.9459439988473176,-0.3881861945611952,-0.393355368929809,,1.4368306037174008,,,True,High Risk,SMMT,10.787261904761904,21.568673469387754,Low Risk
0001599901-25-000059,1599901,"AVIDITY BIOSCIENCES, INC.",US,CA,SAN DIEGO,2025-02-27 16:13:00.0,10-K,20241231.0,2024.0,FY,8809000.0,1105000.0,,1071395000.0,,-136268000.0,-173995000.0,,27139000.0,381430000.0,628555000.0,-0.4561649581836772,-0.2768174622745821,-0.2807521145759714,0.1254398910205471,0.6478908318695435,,,True,High Risk,RNA,32.60123015873016,30.238061224489794,High Risk
0001599916-25-000009,1882781,"C2 BLOCKCHAIN,INC.",US,FL,MIAMI,2025-02-03 11:50:00.0,10-Q,20241231.0,2025.0,Q2,,,,,,-13510.0,-9550.0,,,-61184.0,30.0,0.1560865585774058,-318.3333333333333,,,-1.0004903242677825,,,True,High Risk,CBLO,0.02134252873563219,0.04780799999999999,Low Risk
0001600033-25-000006,1600033,"E.L.F. BEAUTY, INC.",US,CA,OAKLAND,2025-02-07 16:05:00.0,10-Q,20241231.0,2025.0,Q3,72917000.0,121061000.0,129628000.0,922592000.0,6100000.0,34139000.0,52977000.0,,11042000.0,411017000.0,1108284000.0,0.1288924788998995,0.0478009246727373,0.0511673638429658,1.6602575531083286,1.6964432128111488,,,True,High Risk,ELF,157.72785714285715,78.3445918367347,Potential Bankruptcy
0001600620-25-000011,1600620,AURINIA PHARMACEUTICALS INC.,CA,AB,EDMONTON,2025-02-27 06:12:00.0,10-K,20241231.0,2024.0,FY,4327000.0,,50062000.0,120788000.0,2100000.0,-79529000.0,-108180000.0,,32300000.0,479091000.0,548062000.0,-0.2258026136996938,-0.1973864270830672,-0.1989572126127617,,0.1439622117718763,,,True,High Risk,AUPH,6.6057539682539685,8.047959183673468,Low Risk
0001601548-25-000009,1601548,"V2X, INC.",US,VA,RESTON,2025-02-24 16:07:00.0,10-K,20241231.0,2024.0,FY,453052000.0,,213700000.0,,48643000.0,93495000.0,-14330000.0,700000.0,32736000.0,350087000.0,3081900000.0,-0.0409326824475059,-0.0046497290632402,-0.0054510568887969,,7.803240337401846,-20.47142857142857,0.0002271326129984,True,High Risk,VVX,49.74896825396826,48.95112244897959,High Risk
0001601712-25-000044,1601712,SYNCHRONY FINANCIAL,US,CT,STAMFORD,2025-02-07 16:30:00.0,10-K,20241231.0,2024.0,FY,,,,,252000000.0,6694000000.0,3016000000.0,,,13655000000.0,117479000000.0,0.220871475649945,0.0256726734139718,,,7.603368729403149,,,True,High Risk,SYF,48.32956349206349,58.26510204081632,Low Risk
0001601830-25-000035,1601830,"RECURSION PHARMACEUTICALS, INC.",US,UT,SALT LAKE CITY,2025-02-28 06:34:00.0,10-K,20241231.0,2024.0,FY,3953000.0,,46635000.0,,379000.0,-83524000.0,-239476000.0,,26872000.0,542938000.0,653699000.0,-0.4410743031432687,-0.3663398597825604,-0.3685686406688152,,0.2040030353373681,,,True,High Risk,RXRX,8.40420634920635,6.365816326530611,High Risk
0001602065-25-000010,1602065,"VIPER ENERGY, INC.",US,TX,MIDLAND,2025-02-26 16:03:00.0,10-K,20241231.0,2024.0,FY,1330000.0,3300000.0,27021000.0,1031078000.0,,699796000.0,151673000.0,866467000.0,,1014292000.0,3974093000.0,0.149535833862438,0.0381654380005701,0.0381782150105606,2.481203007518797,2.918095577999235,0.1750476359745957,0.2180288684738882,True,High Risk,VNOM,41.94849206349207,44.57438775510204,Low Risk
0001603145-25-000006,1603145,"XPLR INFRASTRUCTURE, LP",US,FL,JUNO BEACH,2025-02-21 16:34:00.0,10-K,20241231.0,2024.0,FY,80000000.0,114000000.0,,,143000000.0,776000000.0,477000000.0,969000000.0,,,23052000000.0,,0.0206923477355544,0.0207644088455511,1.425,,0.4922600619195046,0.0420353982300885,True,High Risk,XIFR,,10.170729166666666,
0001603923-25-000050,1603923,WEATHERFORD INTERNATIONAL PLC,US,TX,HOUSTON,2025-02-06 16:31:00.0,10-K,20241231.0,2024.0,FY,679000000.0,1216000000.0,,2906000000.0,155000000.0,349000000.0,26000000.0,,25000000.0,924000000.0,5068000000.0,0.0281385281385281,0.0051302288871349,0.0059239006607427,1.7908689248895435,4.484848484848484,,,True,High Risk,WFRD,102.60607142857144,56.26408163265306,High Risk
0001604028-25-000005,1604028,"ADVANCED DRAINAGE SYSTEMS, INC.",US,OH,HILLIARD,2025-02-06 16:03:00.0,10-Q,20241231.0,2025.0,Q3,254401000.0,,,1219834000.0,12782000.0,700262000.0,105639000.0,,7402000.0,1153313000.0,3268913000.0,0.0915961235154723,0.0323162470215634,0.0350434829916085,,1.8343676001224296,,,True,High Risk,WMS,153.13154761904764,114.30663265306121,High Risk
